song,album,prev,lyric,next,artist
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The Chinese herbologist says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The Chinese herbologist says it,The Christian apologist says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Chinese herbologist says it,The Christian apologist says it,The dog and the frog,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Christian apologist says it,The dog and the frog,Sitting on a log says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The dog and the frog,Sitting on a log says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Sitting on a log says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The foxhunting toff says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The foxhunting toff says it,The horrible moth says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The foxhunting toff says it,The horrible moth says it,The doomed homosexual,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The horrible moth says it,The doomed homosexual,With the persistent cough says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The doomed homosexual,With the persistent cough says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,With the persistent cough says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Hit me up, baby, and knock me down",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,We can hold hand till the sun goes down,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Drop what you’re doing and come around,We can hold hand till the sun goes down,Cause I know,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,We can hold hand till the sun goes down,Cause I know,That you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I know,That you,And I,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,That you,And I,Can be,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And I,Can be,Together,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Can be,Together,Cause I love you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Together,Cause I love you,,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I love you,,The Papist with his should says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The Papist with his should says it,The rapist on a roll says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Papist with his should says it,The rapist on a roll says it,"Jack says it, Jill says it",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The rapist on a roll says it,"Jack says it, Jill says it",As they roll down the hill,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Jack says it, Jill says it",As they roll down the hill,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,As they roll down the hill,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The clever circus flea says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The clever circus flea says it,The sailor on the sea says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The clever circus flea says it,The sailor on the sea says it,The man from the Daily Mail,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The sailor on the sea says it,The man from the Daily Mail,With his dead refugee says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The man from the Daily Mail,With his dead refugee says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,With his dead refugee says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The hymen-busting Zulu says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The hymen-busting Zulu says it,The proud kangaroo says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The hymen-busting Zulu says it,The proud kangaroo says it,"The koala, the echidna",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The proud kangaroo says it,"The koala, the echidna",And the platypus too says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The koala, the echidna",And the platypus too says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the platypus too says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The disgraced country vicar says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The disgraced country vicar says it,The crazed guitar picker says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The disgraced country vicar says it,The crazed guitar picker says it,"The beatnik, the peacenik",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The crazed guitar picker says it,"The beatnik, the peacenik",The apparatchik says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The beatnik, the peacenik",The apparatchik says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The apparatchik says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The deranged midnight stalker says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The deranged midnight stalker says it,Garcia Lorca says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The deranged midnight stalker says it,Garcia Lorca says it,"The hit man, Walt Whitman",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Garcia Lorca says it,"The hit man, Walt Whitman",And the haliototic talker says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The hit man, Walt Whitman",And the haliototic talker says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the haliototic talker says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Hit me up, baby, and knock me down",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,We can hold hand till the sun goes down,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Drop what you’re doing and come around,We can hold hand till the sun goes down,Cause I know,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,We can hold hand till the sun goes down,Cause I know,That you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I know,That you,And I,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,That you,And I,Can be,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And I,Can be,Together,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Can be,Together,Cause I love you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Together,Cause I love you,,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I love you,,The wine taster with his nose says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The wine taster with his nose says it,The fireman with his hose says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The wine taster with his nose says it,The fireman with his hose says it,"The pedestrian, the equestrian",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The fireman with his hose says it,"The pedestrian, the equestrian",The tap-dancer with his toes says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The pedestrian, the equestrian",The tap-dancer with his toes says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The tap-dancer with his toes says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The beast in the beauty pageant,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The beast in the beauty pageant,The pimply real estate agent,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The beast in the beauty pageant,The pimply real estate agent,"The beach-comber, the roamer",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The pimply real estate agent,"The beach-comber, the roamer",The girl in a coma says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The beach-comber, the roamer",The girl in a coma says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The girl in a coma says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The old rock’n’roller,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The old rock’n’roller,With his two-seater stroller,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The old rock’n’roller,With his two-seater stroller,And the fan in the van,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,With his two-seater stroller,And the fan in the van,With the abominable plan says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the fan in the van,With the abominable plan says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,With the abominable plan says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The menstruating Jewess says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The menstruating Jewess says it,The nervous stewardess says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The menstruating Jewess says it,The nervous stewardess says it,"The hijacker, the backpacker",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The nervous stewardess says it,"The hijacker, the backpacker",The cunning safecracker says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The hijacker, the backpacker",The cunning safecracker says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The cunning safecracker says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The sports commentator says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The sports commentator says it,The old alligator says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The sports commentator says it,The old alligator says it,The tennis pro with his racquet,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The old alligator says it,The tennis pro with his racquet,The loon in the straight jacket,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The tennis pro with his racquet,The loon in the straight jacket,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The loon in the straight jacket,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Hit me up, baby, and knock me down",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,We can hold hand till the sun goes down,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Drop what you’re doing and come around,We can hold hand till the sun goes down,Cause I know,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,We can hold hand till the sun goes down,Cause I know,That you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I know,That you,And I,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,That you,And I,Can be,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And I,Can be,Together,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Can be,Together,Cause I love you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Together,Cause I love you,,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I love you,,The butcher with his cleaver says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The butcher with his cleaver says it,The mad basket weaver says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The butcher with his cleaver says it,The mad basket weaver says it,The jaded boxing writer,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The mad basket weaver says it,The jaded boxing writer,And the glass-jawed fighter says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The jaded boxing writer,And the glass-jawed fighter says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the glass-jawed fighter says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The old town cryer says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The old town cryer says it,The inveterate liar says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The old town cryer says it,The inveterate liar says it,"The pilchard, the bream",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The inveterate liar says it,"The pilchard, the bream",And the trout in the steam,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The pilchard, the bream",And the trout in the steam,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the trout in the steam,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The war correspondent says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The war correspondent says it,The enthused and the despondent says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The war correspondent says it,The enthused and the despondent says it,"The electrician, the mortician",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The enthused and the despondent says it,"The electrician, the mortician",And the man going fishing’ says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The electrician, the mortician",And the man going fishing’ says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And the man going fishing’ says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The cattleman from Down Under says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The cattleman from Down Under says it,The patriot with his plunder says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The cattleman from Down Under says it,The patriot with his plunder says it,Watching a boat full of refugees,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The patriot with his plunder says it,Watching a boat full of refugees,Sinking into the sea,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Watching a boat full of refugees,Sinking into the sea,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Sinking into the sea,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The silicone junky says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The silicone junky says it,The corporate flunky says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The silicone junky says it,The corporate flunky says it,The Italian designer,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The corporate flunky says it,The Italian designer,With his rickshaw in China says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Italian designer,With his rickshaw in China says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,With his rickshaw in China says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Hit me up, baby, and knock me down",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,We can hold hand till the sun goes down,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Drop what you’re doing and come around,We can hold hand till the sun goes down,Cause I know,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,We can hold hand till the sun goes down,Cause I know,That you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I know,That you,And I,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,That you,And I,Can be,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And I,Can be,Together,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Can be,Together,Cause I love you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Together,Cause I love you,,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I love you,,The trucker with his juggernaut says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The trucker with his juggernaut says it,The lost astronaut says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The trucker with his juggernaut says it,The lost astronaut says it,"The share cropper, the bent copper",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The lost astronaut says it,"The share cropper, the bent copper",The compulsive shopper says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"The share cropper, the bent copper",The compulsive shopper says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The compulsive shopper says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,The Viennese vampire says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,The Viennese vampire says it,The cowboy round his campfire says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Viennese vampire says it,The cowboy round his campfire says it,The game show panellist,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The cowboy round his campfire says it,The game show panellist,The Jungian analyst says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The game show panellist,The Jungian analyst says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The Jungian analyst says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Warren says it, Blix says it",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Warren says it, Blix says it",The lighting guy and mixer says it,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Warren says it, Blix says it",The lighting guy and mixer says it,"Mick says it, Marty says it",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,The lighting guy and mixer says it,"Mick says it, Marty says it",Everyone at the party says,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Mick says it, Marty says it",Everyone at the party says,"Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Everyone at the party says,"Babe, I’m on fire","Babe, I’m on fire",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire","Babe, I’m on fire",,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Babe, I’m on fire",,"Hit me up, baby, and knock me down",Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,"Hit me up, baby, and knock me down",Drop what you’re doing and come around,We can hold hand till the sun goes down,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Drop what you’re doing and come around,We can hold hand till the sun goes down,Cause I know,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,We can hold hand till the sun goes down,Cause I know,That you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Cause I know,That you,And I,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,That you,And I,Can be,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,And I,Can be,Together,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Can be,Together,Cause I love you,Nick Cave & The Bad Seeds
"Babe, I’m on Fire",Nocturama,Together,Cause I love you,,Nick Cave & The Bad Seeds
