song,album,prev,lyric,next,artist
Ghosteen Speaks,Ghosteen,Look for me,Look for me,"Well, I think they’ve gathered here for me",Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,Look for me,"Well, I think they’ve gathered here for me",I am within you,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,"Well, I think they’ve gathered here for me",I am within you,You are within me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I am within you,You are within me,I am beside you,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,You are within me,I am beside you,You are beside me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I am beside you,You are beside me,I think they’re singing to be free,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,You are beside me,I think they’re singing to be free,I think they’re singing to be free,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I think they’re singing to be free,I think they’re singing to be free,I think my friends have gathered here for me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I think they’re singing to be free,I think my friends have gathered here for me,I think they’ve gathered here,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I think my friends have gathered here for me,I think they’ve gathered here,To be beside me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I think they’ve gathered here,To be beside me,Look for me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,To be beside me,Look for me,Look for me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,Look for me,Look for me,I am beside you,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,Look for me,I am beside you,You are beside me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,I am beside you,You are beside me,You are beside me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,You are beside me,You are beside me,Look for me,Nick Cave & The Bad Seeds
Ghosteen Speaks,Ghosteen,You are beside me,Look for me,,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,,Oh my oh my oh my,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,I love my baby and my baby loves me,Oh my oh my oh my,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,Oh my oh my oh my,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,I love my baby and my baby loves me,,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,,We talked it round and round again,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,,We talked it round and round again,Then drove the car down to the sea,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,We talked it round and round again,Then drove the car down to the sea,We sat in the car park for an hour or two,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Then drove the car down to the sea,We sat in the car park for an hour or two,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,We sat in the car park for an hour or two,I love my baby and my baby loves me,,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,,I love my baby and my baby loves me,It’s vast and wild and it’s deep as the sea,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,It’s vast and wild and it’s deep as the sea,And as the sun sinks into the water,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,It’s vast and wild and it’s deep as the sea,And as the sun sinks into the water,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,And as the sun sinks into the water,I love my baby and my baby loves me,,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,,Oh my oh my oh my,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,,Oh my oh my oh my,Oh my oh my oh my,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,Oh my oh my oh my,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,I love my baby and my baby loves me,Oh my oh my oh my,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,I love my baby and my baby loves me,Oh my oh my oh my,Oh my oh my oh my,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,Oh my oh my oh my,I love my baby and my baby loves me,Nick Cave & The Bad Seeds
Leviathan,Ghosteen,Oh my oh my oh my,I love my baby and my baby loves me,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,This world is beautiful,Held within its stars,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,This world is beautiful,Held within its stars,I keep it in my heart,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Held within its stars,I keep it in my heart,The stars are your eyes,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,I keep it in my heart,The stars are your eyes,I loved them right from the start,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,The stars are your eyes,I loved them right from the start,A world so beautiful,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,I loved them right from the start,A world so beautiful,And I keep it,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,A world so beautiful,And I keep it,In my heart,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,And I keep it,In my heart,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,In my heart,,A ghosteen dances in my hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,A ghosteen dances in my hand,"Slowly twirling, twirling, all around",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,A ghosteen dances in my hand,"Slowly twirling, twirling, all around",Glowing circle in my hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"Slowly twirling, twirling, all around",Glowing circle in my hand,"Dancing, dancing, dancing, all around",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Glowing circle in my hand,"Dancing, dancing, dancing, all around",,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"Dancing, dancing, dancing, all around",,A ghosteen dances in my hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,A ghosteen dances in my hand,"Slowly twirling, twirling, all around",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,A ghosteen dances in my hand,"Slowly twirling, twirling, all around",A ghosteen dances in my hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"Slowly twirling, twirling, all around",A ghosteen dances in my hand,"Dancing, dancing, dancing, all around",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,A ghosteen dances in my hand,"Dancing, dancing, dancing, all around",,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"Dancing, dancing, dancing, all around",,There goes the moonlit man,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,There goes the moonlit man,Got a suitcase in his hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,There goes the moonlit man,Got a suitcase in his hand,He’s moving on down the road,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Got a suitcase in his hand,He’s moving on down the road,Things tend to fall apart,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,He’s moving on down the road,Things tend to fall apart,Starting with his heart,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Things tend to fall apart,Starting with his heart,He kisses you lightly and he leaves,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Starting with his heart,He kisses you lightly and he leaves,Leaves your sleeping body,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,He kisses you lightly and he leaves,Leaves your sleeping body,Curled and dreaming around your smile,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Leaves your sleeping body,Curled and dreaming around your smile,Around your smile,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Curled and dreaming around your smile,Around your smile,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Around your smile,,The three bears watch the TV,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,The three bears watch the TV,"They age a lifetime, O Lord",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,The three bears watch the TV,"They age a lifetime, O Lord",Mama Bear holds the remote,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"They age a lifetime, O Lord",Mama Bear holds the remote,Papa Bear he just floats,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Mama Bear holds the remote,Papa Bear he just floats,And Baby Bear he has gone,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Papa Bear he just floats,And Baby Bear he has gone,Gone to the moon in a boat,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,And Baby Bear he has gone,Gone to the moon in a boat,Oh in a boat,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Gone to the moon in a boat,Oh in a boat,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Oh in a boat,,I’m speaking about love now,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,I’m speaking about love now,How the lights of love go down,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,I’m speaking about love now,How the lights of love go down,You’re in the back room washing his clothes,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,How the lights of love go down,You’re in the back room washing his clothes,Love’s like that you know,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,You’re in the back room washing his clothes,Love’s like that you know,It’s like a tidal flow,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Love’s like that you know,It’s like a tidal flow,And the past with its fierce undertow,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,It’s like a tidal flow,And the past with its fierce undertow,Won’t ever let us go,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,And the past with its fierce undertow,Won’t ever let us go,Won’t ever let you go,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Won’t ever let us go,Won’t ever let you go,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Won’t ever let you go,,If I could move the night I would,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,If I could move the night I would,And I would turn the world around if I could,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,If I could move the night I would,And I would turn the world around if I could,There is nothing wrong with loving something,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,And I would turn the world around if I could,There is nothing wrong with loving something,You can’t hold in your hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,There is nothing wrong with loving something,You can’t hold in your hand,You’re sitting on the edge of the bed,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,You can’t hold in your hand,You’re sitting on the edge of the bed,Smoking and shaking your head,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,You’re sitting on the edge of the bed,Smoking and shaking your head,Well there’s nothing wrong with loving things,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Smoking and shaking your head,Well there’s nothing wrong with loving things,That cannot even stand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Well there’s nothing wrong with loving things,That cannot even stand,,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,That cannot even stand,,"Well, there goes your moony man",Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,,"Well, there goes your moony man",With his suitcase in his hand,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,"Well, there goes your moony man",With his suitcase in his hand,Every road is lined with animals,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,With his suitcase in his hand,Every road is lined with animals,That rise from their blood and walk,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Every road is lined with animals,That rise from their blood and walk,Well the moon won’t get a wink of sleep,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,That rise from their blood and walk,Well the moon won’t get a wink of sleep,If I stay all night and talk,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,Well the moon won’t get a wink of sleep,If I stay all night and talk,If I stay all night and talk,Nick Cave & The Bad Seeds
Ghosteen,Ghosteen,If I stay all night and talk,If I stay all night and talk,,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,,Jesus lying in his mother’s arms,Is a photon released from a dying star,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,Jesus lying in his mother’s arms,Is a photon released from a dying star,We move through the forest at night,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,Is a photon released from a dying star,We move through the forest at night,The sky is full of momentary light,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We move through the forest at night,The sky is full of momentary light,Everything we need is just too far,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,The sky is full of momentary light,Everything we need is just too far,We are photons released from a dying star,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,Everything we need is just too far,We are photons released from a dying star,We are fireflies a child has trapped in a jar,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We are photons released from a dying star,We are fireflies a child has trapped in a jar,And everything is as distant as the stars,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We are fireflies a child has trapped in a jar,And everything is as distant as the stars,I am here and you are where you are,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,And everything is as distant as the stars,I am here and you are where you are,,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,I am here and you are where you are,,We have lived a long time here in the forest,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,,We have lived a long time here in the forest,We lie beneath the heaps of leaves,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We have lived a long time here in the forest,We lie beneath the heaps of leaves,We are partial to this partial light,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We lie beneath the heaps of leaves,We are partial to this partial light,We cannot sleep and fear our dreams,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We are partial to this partial light,We cannot sleep and fear our dreams,"There is no order here, nothing can be planned",Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We cannot sleep and fear our dreams,"There is no order here, nothing can be planned",We are fireflies trapped in a little boy’s hand,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,"There is no order here, nothing can be planned",We are fireflies trapped in a little boy’s hand,And everything is as distant as the stars,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We are fireflies trapped in a little boy’s hand,And everything is as distant as the stars,I am here and you are where you are,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,And everything is as distant as the stars,I am here and you are where you are,,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,I am here and you are where you are,,We lie among our atoms and I speak to you of things,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,,We lie among our atoms and I speak to you of things,And hope sometimes that maybe you will understand,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We lie among our atoms and I speak to you of things,And hope sometimes that maybe you will understand,There is no order here and there is no middle ground,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,And hope sometimes that maybe you will understand,There is no order here and there is no middle ground,Nothing can be predicted and nothing can be planned,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,There is no order here and there is no middle ground,Nothing can be predicted and nothing can be planned,A star is just the memory of a star,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,Nothing can be predicted and nothing can be planned,A star is just the memory of a star,We are fireflies pulsing dimly in the dark,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,A star is just the memory of a star,We are fireflies pulsing dimly in the dark,We are here and you are where you are,Nick Cave & The Bad Seeds
Fireflies,Ghosteen,We are fireflies pulsing dimly in the dark,We are here and you are where you are,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,The fires continued through the night,The kid with a bat face appeared at the window,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,The fires continued through the night,The kid with a bat face appeared at the window,Then disappeared into the headlights,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,The kid with a bat face appeared at the window,Then disappeared into the headlights,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Then disappeared into the headlights,,I was halfway to the Pacific Coast,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,I was halfway to the Pacific Coast,I had left you in your longing,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I was halfway to the Pacific Coast,I had left you in your longing,In your yearning like a ghost,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I had left you in your longing,In your yearning like a ghost,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,In your yearning like a ghost,,"There is little room for wonder, now",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,"There is little room for wonder, now",And little room for wildness too,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"There is little room for wonder, now",And little room for wildness too,We crawl into our wounds,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And little room for wildness too,We crawl into our wounds,I’m nearly all the way to Malibu,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,We crawl into our wounds,I’m nearly all the way to Malibu,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I’m nearly all the way to Malibu,,I’m gonna buy me a house up in the hills,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,I’m gonna buy me a house up in the hills,With a tear-shaped pool and a gun that kills,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I’m gonna buy me a house up in the hills,With a tear-shaped pool and a gun that kills,Cause they say there is a cougar that roams these parts,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,With a tear-shaped pool and a gun that kills,Cause they say there is a cougar that roams these parts,With a terrible engine of wrath for a heart,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Cause they say there is a cougar that roams these parts,With a terrible engine of wrath for a heart,That she is white and rare and full of all kinds of harm,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,With a terrible engine of wrath for a heart,That she is white and rare and full of all kinds of harm,And stalks the perimeter all day long,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,That she is white and rare and full of all kinds of harm,And stalks the perimeter all day long,But at night lays trembling in my arms,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And stalks the perimeter all day long,But at night lays trembling in my arms,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,But at night lays trembling in my arms,,And I’m just waiting now for my time to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,And I’m just waiting now for my time to come,And I’m just waiting now for my time to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my time to come,And I’m just waiting now for my time to come,And I’m just waiting now for my place in the sun,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my time to come,And I’m just waiting now for my place in the sun,And I’m just waiting now for peace to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my place in the sun,And I’m just waiting now for peace to come,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for peace to come,,And I’m just waiting now for my time to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,And I’m just waiting now for my time to come,And I’m just waiting now for my time to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my time to come,And I’m just waiting now for my time to come,And we hide in our wounds,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my time to come,And we hide in our wounds,And I’m nearly all the way to Malibu,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And we hide in our wounds,And I’m nearly all the way to Malibu,And I know my time will come one day soon,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m nearly all the way to Malibu,And I know my time will come one day soon,I’m waiting for peace to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I know my time will come one day soon,I’m waiting for peace to come,I’m nearly all the way to Malibu,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I’m waiting for peace to come,I’m nearly all the way to Malibu,"Oh babe, we’re on the run, we’re on the run",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I’m nearly all the way to Malibu,"Oh babe, we’re on the run, we’re on the run",Half down the Pacific Coast,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"Oh babe, we’re on the run, we’re on the run",Half down the Pacific Coast,Well I left you sleeping like a ghost,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Half down the Pacific Coast,Well I left you sleeping like a ghost,In your wounds,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Well I left you sleeping like a ghost,In your wounds,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,In your wounds,,Darling your dreams are your greatest part,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Darling your dreams are your greatest part,I carry them with me in my heart,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Darling your dreams are your greatest part,I carry them with me in my heart,Darling your dreams were your greatest part,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I carry them with me in my heart,Darling your dreams were your greatest part,I carry them with me in my heart,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Darling your dreams were your greatest part,I carry them with me in my heart,"Somewhere, don’t know",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,I carry them with me in my heart,"Somewhere, don’t know",,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"Somewhere, don’t know",,Now I’m standing on the shore,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Now I’m standing on the shore,All the animals roam the beaches,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Now I’m standing on the shore,All the animals roam the beaches,And sea creatures rise out of the sea.,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,All the animals roam the beaches,And sea creatures rise out of the sea.,And I’m standing on the shore,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And sea creatures rise out of the sea.,And I’m standing on the shore,Everyone begins to run,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m standing on the shore,Everyone begins to run,The kid drops his bucket and spade,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Everyone begins to run,The kid drops his bucket and spade,And climbs into the sun,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,The kid drops his bucket and spade,And climbs into the sun,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And climbs into the sun,,****,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,****,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,****,,Kisa had a baby but the baby died,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Kisa had a baby but the baby died,Goes to the villagers says my baby’s sick,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Kisa had a baby but the baby died,Goes to the villagers says my baby’s sick,Villagers shake their heads and say to her,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Goes to the villagers says my baby’s sick,Villagers shake their heads and say to her,Better bury your baby in the forest quick,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Villagers shake their heads and say to her,Better bury your baby in the forest quick,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Better bury your baby in the forest quick,,"It’s a long way to find peace of mind, peace of mind",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,"It’s a long way to find peace of mind, peace of mind","It’s a long way to find peace of mind, peace of mind",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"It’s a long way to find peace of mind, peace of mind","It’s a long way to find peace of mind, peace of mind",,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"It’s a long way to find peace of mind, peace of mind",,Kisa went to the mountain and asked the Buddha,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Kisa went to the mountain and asked the Buddha,"My baby’s sick! Buddha said, don’t cry",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Kisa went to the mountain and asked the Buddha,"My baby’s sick! Buddha said, don’t cry",Go to each house and collect a mustard seed,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"My baby’s sick! Buddha said, don’t cry",Go to each house and collect a mustard seed,But only from a house where no one’s died,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Go to each house and collect a mustard seed,But only from a house where no one’s died,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,But only from a house where no one’s died,,Kisa went to each house in the village,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Kisa went to each house in the village,"My baby’s getting sicker, poor Kisa cried",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Kisa went to each house in the village,"My baby’s getting sicker, poor Kisa cried",But Kisa never collected one mustard seed,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"My baby’s getting sicker, poor Kisa cried",But Kisa never collected one mustard seed,Because in every house someone had died,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,But Kisa never collected one mustard seed,Because in every house someone had died,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Because in every house someone had died,,Kisa sat down in the old village square,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Kisa sat down in the old village square,She hugged her baby and cried and cried,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Kisa sat down in the old village square,She hugged her baby and cried and cried,She said everybody is always losing somebody,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,She hugged her baby and cried and cried,She said everybody is always losing somebody,Then walked into the forest and buried her child,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,She said everybody is always losing somebody,Then walked into the forest and buried her child,,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Then walked into the forest and buried her child,,Everybody’s losing someone,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,,Everybody’s losing someone,Everybody’s losing someone,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Everybody’s losing someone,Everybody’s losing someone,"It’s a long way to find peace of mind, peace of mind",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,Everybody’s losing someone,"It’s a long way to find peace of mind, peace of mind","It’s a long way to find peace of mind, peace of mind",Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"It’s a long way to find peace of mind, peace of mind","It’s a long way to find peace of mind, peace of mind",And I’m just waiting now for my time to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,"It’s a long way to find peace of mind, peace of mind",And I’m just waiting now for my time to come,And I’m just waiting now for peace to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for my time to come,And I’m just waiting now for peace to come,For peace to come,Nick Cave & The Bad Seeds
Hollywood,Ghosteen,And I’m just waiting now for peace to come,For peace to come,,Nick Cave & The Bad Seeds
