song,album,prev,lyric,next,artist
Lament,The Good Son,And your jailhouse smile,,So dry your eyes,Nick Cave & The Bad Seeds
Lament,The Good Son,,So dry your eyes,And turn your head away,Nick Cave & The Bad Seeds
Lament,The Good Son,So dry your eyes,And turn your head away,Now there’s nothing more to say,Nick Cave & The Bad Seeds
Lament,The Good Son,And turn your head away,Now there’s nothing more to say,Now you’re gone away,Nick Cave & The Bad Seeds
Lament,The Good Son,Now there’s nothing more to say,Now you’re gone away,,Nick Cave & The Bad Seeds
Lament,The Good Son,Now you’re gone away,,"I’ll miss your urchin smile, your orphan tears",Nick Cave & The Bad Seeds
Lament,The Good Son,,"I’ll miss your urchin smile, your orphan tears","Your shining prize, your tiny cries",Nick Cave & The Bad Seeds
Lament,The Good Son,"I’ll miss your urchin smile, your orphan tears","Your shining prize, your tiny cries",Your little fears,Nick Cave & The Bad Seeds
Lament,The Good Son,"Your shining prize, your tiny cries",Your little fears,"I’ll miss your fairground hair, your seaside eyes",Nick Cave & The Bad Seeds
Lament,The Good Son,Your little fears,"I’ll miss your fairground hair, your seaside eyes","Your vampire tooth, your little truth",Nick Cave & The Bad Seeds
Lament,The Good Son,"I’ll miss your fairground hair, your seaside eyes","Your vampire tooth, your little truth",Your tiny lies,Nick Cave & The Bad Seeds
Lament,The Good Son,"Your vampire tooth, your little truth",Your tiny lies,,Nick Cave & The Bad Seeds
Lament,The Good Son,Your tiny lies,,So dry your eyes,Nick Cave & The Bad Seeds
Lament,The Good Son,,So dry your eyes,And turn your head away,Nick Cave & The Bad Seeds
Lament,The Good Son,So dry your eyes,And turn your head away,Now there’s nothing more to say,Nick Cave & The Bad Seeds
Lament,The Good Son,And turn your head away,Now there’s nothing more to say,Now you’re gone away,Nick Cave & The Bad Seeds
Lament,The Good Son,Now there’s nothing more to say,Now you’re gone away,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,"Yeah, yeah","Well, well",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Yeah, yeah","Well, well",I took a walk down to the port,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Well, well",I took a walk down to the port,Where strangers meet and do consort,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,I took a walk down to the port,Where strangers meet and do consort,All blinkered with desire,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Where strangers meet and do consort,All blinkered with desire,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,All blinkered with desire,,And a winter fog moved thickly on,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,And a winter fog moved thickly on,A winter fog moved thickly on,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And a winter fog moved thickly on,A winter fog moved thickly on,A winter fog moved thickly on,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,A winter fog moved thickly on,A winter fog moved thickly on,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,A winter fog moved thickly on,,"Now, who will be the witness",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,"Now, who will be the witness",When the fog’s too think to see,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Now, who will be the witness",When the fog’s too think to see,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When the fog’s too think to see,,And I saw a friend beside a wall,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,And I saw a friend beside a wall,Her hands were raised in supplication,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I saw a friend beside a wall,Her hands were raised in supplication,And her face I could not see at all,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Her hands were raised in supplication,And her face I could not see at all,And I raised my hands in rage,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And her face I could not see at all,And I raised my hands in rage,And brought them down again,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I raised my hands in rage,And brought them down again,And we entered through the eastern door,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And brought them down again,And we entered through the eastern door,And I entered through the eastern door,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And we entered through the eastern door,And I entered through the eastern door,And she entered through the eastern door,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I entered through the eastern door,And she entered through the eastern door,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And she entered through the eastern door,,"Now, who will be the witness",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,"Now, who will be the witness",When you’re all to blind to see,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Now, who will be the witness",When you’re all to blind to see,"O yes, yes, yes",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When you’re all to blind to see,"O yes, yes, yes",,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"O yes, yes, yes",,And time gets somewhat muddled here,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,And time gets somewhat muddled here,"But no matter, no matter",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And time gets somewhat muddled here,"But no matter, no matter",Here come the events all tumbling down,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"But no matter, no matter",Here come the events all tumbling down,"Now, beyond the wall was a great garden",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Here come the events all tumbling down,"Now, beyond the wall was a great garden",Into which we passed,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Now, beyond the wall was a great garden",Into which we passed,Me and my friend,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Into which we passed,Me and my friend,And the place was all overgrown with weeds,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Me and my friend,And the place was all overgrown with weeds,And behold from its centre there rose a great fountain,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And the place was all overgrown with weeds,And behold from its centre there rose a great fountain,The fountain with the healing waters,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And behold from its centre there rose a great fountain,The fountain with the healing waters,"Yes, the fountain with the healing waters",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,The fountain with the healing waters,"Yes, the fountain with the healing waters",And we knelt down by the rim,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Yes, the fountain with the healing waters",And we knelt down by the rim,And I dipped my hand in,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And we knelt down by the rim,And I dipped my hand in,And she dipped her hand in too,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I dipped my hand in,And she dipped her hand in too,And I said “Are you healed?’,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And she dipped her hand in too,And I said “Are you healed?’,And she said “Well are you healed?”,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I said “Are you healed?’,And she said “Well are you healed?”,"And I said “Yes, I’m healed”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And she said “Well are you healed?”,"And I said “Yes, I’m healed”","And she said “Well, yes I’m healed then too”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"And I said “Yes, I’m healed”","And she said “Well, yes I’m healed then too”","And I said “Babe, you are a liar”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"And she said “Well, yes I’m healed then too”","And I said “Babe, you are a liar”","“Babe, you are a liar”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"And I said “Babe, you are a liar”","“Babe, you are a liar”","“Babe, you are a liar, too”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"“Babe, you are a liar”","“Babe, you are a liar, too”","Now, who will be the witness",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"“Babe, you are a liar, too”","Now, who will be the witness",When you’re all too healed to see?,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Now, who will be the witness",When you’re all too healed to see?,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When you’re all too healed to see?,,"And I kissed her once, I kissed her twice",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,"And I kissed her once, I kissed her twice",And made my way to leave her,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"And I kissed her once, I kissed her twice",And made my way to leave her,And she raised her hand up to her face,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And made my way to leave her,And she raised her hand up to her face,And brought it down again,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And she raised her hand up to her face,And brought it down again,"I said “That gesture, it will haunt me”",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And brought it down again,"I said “That gesture, it will haunt me”",“That gesture it will haunt me”,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"I said “That gesture, it will haunt me”",“That gesture it will haunt me”,And I left there by the eastern door,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,“That gesture it will haunt me”,And I left there by the eastern door,She left there by the western door,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And I left there by the eastern door,She left there by the western door,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,She left there by the western door,,"Now, who will be the witness there",Nick Cave & The Bad Seeds
The Witness Song,The Good Son,,"Now, who will be the witness there",When you’re blind and you can’t see,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,"Now, who will be the witness there",When you’re blind and you can’t see,Who will be the witness there,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When you’re blind and you can’t see,Who will be the witness there,When you’re all so clean and you cannot see,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Who will be the witness there,When you’re all so clean and you cannot see,Who will be the witness there,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When you’re all so clean and you cannot see,Who will be the witness there,When your friends are everywhere,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Who will be the witness there,When your friends are everywhere,Who will be the witness there,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,When your friends are everywhere,Who will be the witness there,And your enemies have ceased to care,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,Who will be the witness there,And your enemies have ceased to care,,Nick Cave & The Bad Seeds
The Witness Song,The Good Son,And your enemies have ceased to care,,,Nick Cave & The Bad Seeds
Lucy,The Good Son,,Last night I lay trembling,The moon it was low,Nick Cave & The Bad Seeds
Lucy,The Good Son,Last night I lay trembling,The moon it was low,It was the end of love,Nick Cave & The Bad Seeds
Lucy,The Good Son,The moon it was low,It was the end of love,Of misery and woe,Nick Cave & The Bad Seeds
Lucy,The Good Son,It was the end of love,Of misery and woe,,Nick Cave & The Bad Seeds
Lucy,The Good Son,Of misery and woe,,Then suddenly above me,Nick Cave & The Bad Seeds
Lucy,The Good Son,,Then suddenly above me,Her face buried in light,Nick Cave & The Bad Seeds
Lucy,The Good Son,Then suddenly above me,Her face buried in light,Came a vision of beauty,Nick Cave & The Bad Seeds
Lucy,The Good Son,Her face buried in light,Came a vision of beauty,All covered in white,Nick Cave & The Bad Seeds
Lucy,The Good Son,Came a vision of beauty,All covered in white,,Nick Cave & The Bad Seeds
Lucy,The Good Son,All covered in white,,Now the bell-tower is ringing,Nick Cave & The Bad Seeds
Lucy,The Good Son,,Now the bell-tower is ringing,And the night has stole past,Nick Cave & The Bad Seeds
Lucy,The Good Son,Now the bell-tower is ringing,And the night has stole past,"O Lucy, can you hear me?",Nick Cave & The Bad Seeds
Lucy,The Good Son,And the night has stole past,"O Lucy, can you hear me?",Wherever you rest,Nick Cave & The Bad Seeds
Lucy,The Good Son,"O Lucy, can you hear me?",Wherever you rest,,Nick Cave & The Bad Seeds
Lucy,The Good Son,Wherever you rest,,I’ll love her forever,Nick Cave & The Bad Seeds
Lucy,The Good Son,,I’ll love her forever,I’ll love her for all time,Nick Cave & The Bad Seeds
Lucy,The Good Son,I’ll love her forever,I’ll love her for all time,I’ll love her till the stars,Nick Cave & The Bad Seeds
Lucy,The Good Son,I’ll love her for all time,I’ll love her till the stars,Fall down from the sky,Nick Cave & The Bad Seeds
Lucy,The Good Son,I’ll love her till the stars,Fall down from the sky,,Nick Cave & The Bad Seeds
Lucy,The Good Son,Fall down from the sky,,Now the bell-tower is ringing,Nick Cave & The Bad Seeds
Lucy,The Good Son,,Now the bell-tower is ringing,And I shake on the floor,Nick Cave & The Bad Seeds
Lucy,The Good Son,Now the bell-tower is ringing,And I shake on the floor,"O Lucy, can you hear me?",Nick Cave & The Bad Seeds
Lucy,The Good Son,And I shake on the floor,"O Lucy, can you hear me?",When I call and call,Nick Cave & The Bad Seeds
Lucy,The Good Son,"O Lucy, can you hear me?",When I call and call,,Nick Cave & The Bad Seeds
Lucy,The Good Son,When I call and call,,Now the bell-tower is ringing,Nick Cave & The Bad Seeds
Lucy,The Good Son,,Now the bell-tower is ringing,And the moon it is high,Nick Cave & The Bad Seeds
Lucy,The Good Son,Now the bell-tower is ringing,And the moon it is high,"O Lucy, can you hear me",Nick Cave & The Bad Seeds
Lucy,The Good Son,And the moon it is high,"O Lucy, can you hear me",When I cry and cry and cry,Nick Cave & The Bad Seeds
Lucy,The Good Son,"O Lucy, can you hear me",When I cry and cry and cry,,Nick Cave & The Bad Seeds
