song,album,prev,lyric,next
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And took them into his house,He fed the snake a vat of milk,And when the ape rattled its chain
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,He fed the snake a vat of milk,And when the ape rattled its chain,He tossed the ape a mouse
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And when the ape rattled its chain,He tossed the ape a mouse,So Long
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,He tossed the ape a mouse,So Long,Goodbye
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,So Long,Goodbye,Farewell
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Goodbye,Farewell,
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Farewell,,The villagers found out that Farmer Emmerich
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,,The villagers found out that Farmer Emmerich,Was nurturing a serpent
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,The villagers found out that Farmer Emmerich,Was nurturing a serpent,And descended upon his farm
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Was nurturing a serpent,And descended upon his farm,All rabid in their blindness
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And descended upon his farm,All rabid in their blindness,They dragged the snake outside
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,All rabid in their blindness,They dragged the snake outside,Chopped it open with an axe
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,They dragged the snake outside,Chopped it open with an axe,And the ground soaked
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Chopped it open with an axe,And the ground soaked,In the milk of human kindness
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And the ground soaked,In the milk of human kindness,So Long
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,In the milk of human kindness,So Long,Farewell
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,So Long,Farewell,So Long
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Farewell,So Long,
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,So Long,,But the brown ape escaped
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,,But the brown ape escaped,And was heard to roam the ranges
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,But the brown ape escaped,And was heard to roam the ranges,Clanking its heavy chain
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,And was heard to roam the ranges,Clanking its heavy chain,Down in the valley it sang to its friend
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Clanking its heavy chain,Down in the valley it sang to its friend,Whom he may never see again
Fable of the Brown Ape,Abattoir Blues / The Lyre of Orpheus,Down in the valley it sang to its friend,Whom he may never see again,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Orpheus sat gloomy in his garden shed,Wondering what to do
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Orpheus sat gloomy in his garden shed,Wondering what to do,"With a lump of wood, a piece of wire"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Wondering what to do,"With a lump of wood, a piece of wire",And a little pot of glue
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"With a lump of wood, a piece of wire",And a little pot of glue,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And a little pot of glue,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,He sawed at the wood with half a heart
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,He sawed at the wood with half a heart,And glued it top to bottom
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He sawed at the wood with half a heart,And glued it top to bottom,He strung a wire in between
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And glued it top to bottom,He strung a wire in between,He was feeling something rotten
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He strung a wire in between,He was feeling something rotten,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He was feeling something rotten,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Orpheus looked at his instrument
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Orpheus looked at his instrument,And he gave the wire a pluck
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Orpheus looked at his instrument,And he gave the wire a pluck,He heard a sound so beautiful
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And he gave the wire a pluck,He heard a sound so beautiful,He gasped and said O my God
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He heard a sound so beautiful,He gasped and said O my God,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He gasped and said O my God,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,He rushed inside to tell his wife
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,He rushed inside to tell his wife,He went racing down the halls
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He rushed inside to tell his wife,He went racing down the halls,Eurydice was still asleep in bed
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He went racing down the halls,Eurydice was still asleep in bed,Like a sack of cannonballs
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Eurydice was still asleep in bed,Like a sack of cannonballs,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Like a sack of cannonballs,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,"Look what I’ve made, cried Orpheus"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,"Look what I’ve made, cried Orpheus",And he plucked a gentle note
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"Look what I’ve made, cried Orpheus",And he plucked a gentle note,Eurydice’s eyes popped from their sockets
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And he plucked a gentle note,Eurydice’s eyes popped from their sockets,And her tongue burst through her throat
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Eurydice’s eyes popped from their sockets,And her tongue burst through her throat,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And her tongue burst through her throat,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,"O God, what have I done, he said"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,"O God, what have I done, he said",As her blood pooled in the sheets
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"O God, what have I done, he said",As her blood pooled in the sheets,But in his heart he felt a bliss
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,As her blood pooled in the sheets,But in his heart he felt a bliss,With which nothing could compete
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,But in his heart he felt a bliss,With which nothing could compete,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,With which nothing could compete,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Orpheus went leaping through the fields
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Orpheus went leaping through the fields,Strumming as hard as he did please
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Orpheus went leaping through the fields,Strumming as hard as he did please,Birdies detonated in the sky
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Strumming as hard as he did please,Birdies detonated in the sky,Bunnies dashed their brains out on the trees
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Birdies detonated in the sky,Bunnies dashed their brains out on the trees,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Bunnies dashed their brains out on the trees,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Orpheus strummed till his fingers bled
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Orpheus strummed till his fingers bled,He hit a G minor 7
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Orpheus strummed till his fingers bled,He hit a G minor 7,"He woke up God from a deep, deep sleep"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He hit a G minor 7,"He woke up God from a deep, deep sleep",God was a major player in heaven
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"He woke up God from a deep, deep sleep",God was a major player in heaven,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,God was a major player in heaven,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,God picked up a giant hammer
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,God picked up a giant hammer,And He threw it with a thunderous yell
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,God picked up a giant hammer,And He threw it with a thunderous yell,It smashed down hard on Orpheus’ head
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And He threw it with a thunderous yell,It smashed down hard on Orpheus’ head,And knocked him down a well
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,It smashed down hard on Orpheus’ head,And knocked him down a well,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And knocked him down a well,O Mamma O Mamma,The well went down very deep
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,The well went down very deep,Very deep went down the well
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,The well went down very deep,Very deep went down the well,The well went down so very deep
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Very deep went down the well,The well went down so very deep,"Well, the well went down to hell"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,The well went down so very deep,"Well, the well went down to hell",O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"Well, the well went down to hell",O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Poor Orpheus woke up with a start
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Poor Orpheus woke up with a start,All amongst the rotting dead
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Poor Orpheus woke up with a start,All amongst the rotting dead,His lyre tucked safe under his arm
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,All amongst the rotting dead,His lyre tucked safe under his arm,His brains all down his head
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,His lyre tucked safe under his arm,His brains all down his head,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,His brains all down his head,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Eurydice appeared brindled in blood
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Eurydice appeared brindled in blood,And she said to Orpheus
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Eurydice appeared brindled in blood,And she said to Orpheus,If you play that fucking thing down here
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And she said to Orpheus,If you play that fucking thing down here,I’ll stick it up your orifice!
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,If you play that fucking thing down here,I’ll stick it up your orifice!,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,I’ll stick it up your orifice!,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,"This lyre lark is for the birds, said Orpheus"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,"This lyre lark is for the birds, said Orpheus",It’s enough to send you bats
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"This lyre lark is for the birds, said Orpheus",It’s enough to send you bats,"Let’s stay down here, Eurydice, dear"
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,It’s enough to send you bats,"Let’s stay down here, Eurydice, dear",And we’ll have a bunch of screaming brats
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,"Let’s stay down here, Eurydice, dear",And we’ll have a bunch of screaming brats,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And we’ll have a bunch of screaming brats,O Mamma O Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,,Orpheus picked up his lyre for the last time
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,Orpheus picked up his lyre for the last time,He was on a real low down bummer
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,Orpheus picked up his lyre for the last time,He was on a real low down bummer,And stared deep into the abyss and said
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,He was on a real low down bummer,And stared deep into the abyss and said,This one is for Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,And stared deep into the abyss and said,This one is for Mamma,
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,This one is for Mamma,,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,,O Mamma O Mamma,O Mamma O Mamma
The Lyre of Orpheus,Abattoir Blues / The Lyre of Orpheus,O Mamma O Mamma,O Mamma O Mamma,
Breathless,Abattoir Blues / The Lyre of Orpheus,,It’s up in the morning and on the downs,Little white clouds like gambolling lambs
Breathless,Abattoir Blues / The Lyre of Orpheus,It’s up in the morning and on the downs,Little white clouds like gambolling lambs,And I am breathless over you
Breathless,Abattoir Blues / The Lyre of Orpheus,Little white clouds like gambolling lambs,And I am breathless over you,And the red-breasted robin beats his wings
Breathless,Abattoir Blues / The Lyre of Orpheus,And I am breathless over you,And the red-breasted robin beats his wings,His throat it trembles when he sings
Breathless,Abattoir Blues / The Lyre of Orpheus,And the red-breasted robin beats his wings,His throat it trembles when he sings,For he is helpless before you
Breathless,Abattoir Blues / The Lyre of Orpheus,His throat it trembles when he sings,For he is helpless before you,The happy hooded bluebells bow
Breathless,Abattoir Blues / The Lyre of Orpheus,For he is helpless before you,The happy hooded bluebells bow,And bend their heads all a-down
Breathless,Abattoir Blues / The Lyre of Orpheus,The happy hooded bluebells bow,And bend their heads all a-down,Heavied by the early morning dew
Breathless,Abattoir Blues / The Lyre of Orpheus,And bend their heads all a-down,Heavied by the early morning dew,"At the whispering stream, at the bubbling brook"
Breathless,Abattoir Blues / The Lyre of Orpheus,Heavied by the early morning dew,"At the whispering stream, at the bubbling brook",The fishes leap up to take a look
Breathless,Abattoir Blues / The Lyre of Orpheus,"At the whispering stream, at the bubbling brook",The fishes leap up to take a look,For they are breathless over you
Breathless,Abattoir Blues / The Lyre of Orpheus,The fishes leap up to take a look,For they are breathless over you,Still your hands
Breathless,Abattoir Blues / The Lyre of Orpheus,For they are breathless over you,Still your hands,And still your heart
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your hands,And still your heart,For still your face comes shining through
Breathless,Abattoir Blues / The Lyre of Orpheus,And still your heart,For still your face comes shining through,And all the morning glows anew
Breathless,Abattoir Blues / The Lyre of Orpheus,For still your face comes shining through,And all the morning glows anew,
Breathless,Abattoir Blues / The Lyre of Orpheus,And all the morning glows anew,,Still your mind
Breathless,Abattoir Blues / The Lyre of Orpheus,,Still your mind,Still your soul
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your mind,Still your soul,"For still, the fire of love is true"
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your soul,"For still, the fire of love is true",And I am breathless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,"For still, the fire of love is true",And I am breathless without you,The wind circles among the trees
Breathless,Abattoir Blues / The Lyre of Orpheus,And I am breathless without you,The wind circles among the trees,And it bangs about the new-made leaves
Breathless,Abattoir Blues / The Lyre of Orpheus,The wind circles among the trees,And it bangs about the new-made leaves,For it is breathless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,And it bangs about the new-made leaves,For it is breathless without you,The fox chases the rabbit round
Breathless,Abattoir Blues / The Lyre of Orpheus,For it is breathless without you,The fox chases the rabbit round,The rabbit hides beneath the ground
Breathless,Abattoir Blues / The Lyre of Orpheus,The fox chases the rabbit round,The rabbit hides beneath the ground,For he is defenceless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,The rabbit hides beneath the ground,For he is defenceless without you,The sky of daytime dies away
Breathless,Abattoir Blues / The Lyre of Orpheus,For he is defenceless without you,The sky of daytime dies away,And all the earthly things they stop to play
Breathless,Abattoir Blues / The Lyre of Orpheus,The sky of daytime dies away,And all the earthly things they stop to play,For we are all breathless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,And all the earthly things they stop to play,For we are all breathless without you,I listen to my juddering bones
Breathless,Abattoir Blues / The Lyre of Orpheus,For we are all breathless without you,I listen to my juddering bones,The blood in my veins and the wind in my lungs
Breathless,Abattoir Blues / The Lyre of Orpheus,I listen to my juddering bones,The blood in my veins and the wind in my lungs,And I am breathless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,The blood in my veins and the wind in my lungs,And I am breathless without you,Still your hands
Breathless,Abattoir Blues / The Lyre of Orpheus,And I am breathless without you,Still your hands,And still your heart
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your hands,And still your heart,For still your face comes shining through
Breathless,Abattoir Blues / The Lyre of Orpheus,And still your heart,For still your face comes shining through,And all the morning glows anew
Breathless,Abattoir Blues / The Lyre of Orpheus,For still your face comes shining through,And all the morning glows anew,Still your soul
Breathless,Abattoir Blues / The Lyre of Orpheus,And all the morning glows anew,Still your soul,Still your mind
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your soul,Still your mind,"Still, the fire of love is true"
Breathless,Abattoir Blues / The Lyre of Orpheus,Still your mind,"Still, the fire of love is true",And I am breathless without you
Breathless,Abattoir Blues / The Lyre of Orpheus,"Still, the fire of love is true",And I am breathless without you,
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,"Stay by me, stay by me","You are the one, my only true love"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"Stay by me, stay by me","You are the one, my only true love",
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"You are the one, my only true love",,The butcher bird makes it’s noise
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,The butcher bird makes it’s noise,And asks you to agree
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,The butcher bird makes it’s noise,And asks you to agree,With it’s brutal nesting habits
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,And asks you to agree,With it’s brutal nesting habits,And it’s pointless savagery
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,With it’s brutal nesting habits,And it’s pointless savagery,"Now, the nightingale sings to you"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,And it’s pointless savagery,"Now, the nightingale sings to you",And raises up the ante
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"Now, the nightingale sings to you",And raises up the ante,I put one hand on your round ripe heart
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,And raises up the ante,I put one hand on your round ripe heart,And the other down your panties
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,I put one hand on your round ripe heart,And the other down your panties,
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,And the other down your panties,,"Everything is falling, dear"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,"Everything is falling, dear",Everything is wrong
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"Everything is falling, dear",Everything is wrong,It’s just history repeating itself
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Everything is wrong,It’s just history repeating itself,"And babe, you turn me on"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,It’s just history repeating itself,"And babe, you turn me on",
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"And babe, you turn me on",,Like a light bulb
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,Like a light bulb,Like a song
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Like a light bulb,Like a song,
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Like a song,,You race naked through the wilderness
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,You race naked through the wilderness,You torment the birds and the bees
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,You race naked through the wilderness,You torment the birds and the bees,"You leapt into the abyss, but find"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,You torment the birds and the bees,"You leapt into the abyss, but find",It only goes up to your knees
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"You leapt into the abyss, but find",It only goes up to your knees,I move stealthily from tree to tree
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,It only goes up to your knees,I move stealthily from tree to tree,I shadow you for hours
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,I move stealthily from tree to tree,I shadow you for hours,I make like I’m a little deer
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,I shadow you for hours,I make like I’m a little deer,Grazing on the flowers
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,I make like I’m a little deer,Grazing on the flowers,
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Grazing on the flowers,,"Everything is collapsing, dear"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,"Everything is collapsing, dear",All moral sense has gone
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"Everything is collapsing, dear",All moral sense has gone,It’s just history repeating itself
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,All moral sense has gone,It’s just history repeating itself,"And babe, you turn me on"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,It’s just history repeating itself,"And babe, you turn me on",
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"And babe, you turn me on",,Like an idea
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,Like an idea,Like an Atom bomb
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Like an idea,Like an Atom bomb,We stand awed inside a clearing
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Like an Atom bomb,We stand awed inside a clearing,We do not make a sound
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,We stand awed inside a clearing,We do not make a sound,The crimson snow falls all about
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,We do not make a sound,The crimson snow falls all about,Carpeting the ground
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,The crimson snow falls all about,Carpeting the ground,
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Carpeting the ground,,"Everything is falling, dear"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,"Everything is falling, dear",
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"Everything is falling, dear",,All rhyme and reason gone
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,All rhyme and reason gone,It’s just history repeating itself
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,All rhyme and reason gone,It’s just history repeating itself,"And, babe, you turn me on"
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,It’s just history repeating itself,"And, babe, you turn me on",
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,"And, babe, you turn me on",,Like an idea
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,,Like an idea,Like an Atom bomb
"Babe, You Turn Me On",Abattoir Blues / The Lyre of Orpheus,Like an idea,Like an Atom bomb,
Easy Money,Abattoir Blues / The Lyre of Orpheus,,It’s difficult. It’s very tough.,I said to the man who’d been sleeping rough
Easy Money,Abattoir Blues / The Lyre of Orpheus,It’s difficult. It’s very tough.,I said to the man who’d been sleeping rough,To sit within a fragrant breeze
Easy Money,Abattoir Blues / The Lyre of Orpheus,I said to the man who’d been sleeping rough,To sit within a fragrant breeze,All among the nodding trees
Easy Money,Abattoir Blues / The Lyre of Orpheus,To sit within a fragrant breeze,All among the nodding trees,That hang heavy with the stuff
Easy Money,Abattoir Blues / The Lyre of Orpheus,All among the nodding trees,That hang heavy with the stuff,
Easy Money,Abattoir Blues / The Lyre of Orpheus,That hang heavy with the stuff,,He threw his arms around my neck
Easy Money,Abattoir Blues / The Lyre of Orpheus,,He threw his arms around my neck,He brushed the tear from my cheek
Easy Money,Abattoir Blues / The Lyre of Orpheus,He threw his arms around my neck,He brushed the tear from my cheek,And held my soft white hand
Easy Money,Abattoir Blues / The Lyre of Orpheus,He brushed the tear from my cheek,And held my soft white hand,He was an understanding man
Easy Money,Abattoir Blues / The Lyre of Orpheus,And held my soft white hand,He was an understanding man,He did not even barely hardly speak
Easy Money,Abattoir Blues / The Lyre of Orpheus,He was an understanding man,He did not even barely hardly speak,
Easy Money,Abattoir Blues / The Lyre of Orpheus,He did not even barely hardly speak,,Easy money
Easy Money,Abattoir Blues / The Lyre of Orpheus,,Easy money,Rain it down on the wife and the kids
Easy Money,Abattoir Blues / The Lyre of Orpheus,Easy money,Rain it down on the wife and the kids,Rain it down on the house where we live
Easy Money,Abattoir Blues / The Lyre of Orpheus,Rain it down on the wife and the kids,Rain it down on the house where we live,Rain until you got nothing left to give
Easy Money,Abattoir Blues / The Lyre of Orpheus,Rain it down on the house where we live,Rain until you got nothing left to give,And rain that ever-loving stuff down on me
Easy Money,Abattoir Blues / The Lyre of Orpheus,Rain until you got nothing left to give,And rain that ever-loving stuff down on me,
Easy Money,Abattoir Blues / The Lyre of Orpheus,And rain that ever-loving stuff down on me,,All the things for which my heart yearns
Easy Money,Abattoir Blues / The Lyre of Orpheus,,All the things for which my heart yearns,Gives joy in diminishing returns
Easy Money,Abattoir Blues / The Lyre of Orpheus,All the things for which my heart yearns,Gives joy in diminishing returns,He kissed me on the mouth
Easy Money,Abattoir Blues / The Lyre of Orpheus,Gives joy in diminishing returns,He kissed me on the mouth,His hands they headed south
Easy Money,Abattoir Blues / The Lyre of Orpheus,He kissed me on the mouth,His hands they headed south,And my cheek it burned
Easy Money,Abattoir Blues / The Lyre of Orpheus,His hands they headed south,And my cheek it burned,
Easy Money,Abattoir Blues / The Lyre of Orpheus,And my cheek it burned,,"Money, man, it is a bitch"
Easy Money,Abattoir Blues / The Lyre of Orpheus,,"Money, man, it is a bitch","The poor, they spoil it for the rich"
Easy Money,Abattoir Blues / The Lyre of Orpheus,"Money, man, it is a bitch","The poor, they spoil it for the rich",With my face pressed in the clover
Easy Money,Abattoir Blues / The Lyre of Orpheus,"The poor, they spoil it for the rich",With my face pressed in the clover,I wondered when this would be over
Easy Money,Abattoir Blues / The Lyre of Orpheus,With my face pressed in the clover,I wondered when this would be over,And at home we are all so guilty-sad
Easy Money,Abattoir Blues / The Lyre of Orpheus,I wondered when this would be over,And at home we are all so guilty-sad,
Easy Money,Abattoir Blues / The Lyre of Orpheus,And at home we are all so guilty-sad,,Easy money
Easy Money,Abattoir Blues / The Lyre of Orpheus,,Easy money,Pour it down the open drain
Easy Money,Abattoir Blues / The Lyre of Orpheus,Easy money,Pour it down the open drain,Pour it all through my veins
Easy Money,Abattoir Blues / The Lyre of Orpheus,Pour it down the open drain,Pour it all through my veins,"Pour it down, yeah, let it rain"
Easy Money,Abattoir Blues / The Lyre of Orpheus,Pour it all through my veins,"Pour it down, yeah, let it rain",And pour that ever-loving stuff down on me
