song,album,prev,lyric,next
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,
Thirsty Dog,Let Love In,I’m feeling very sorry in the Thirsty Dog,,You keep nailing me back into my box
Thirsty Dog,Let Love In,,You keep nailing me back into my box,I’m sorry I keep popping back up
Thirsty Dog,Let Love In,You keep nailing me back into my box,I’m sorry I keep popping back up,With my crazy mouth and jangling jester’s cap
Thirsty Dog,Let Love In,I’m sorry I keep popping back up,With my crazy mouth and jangling jester’s cap,I’m sorry I ever wrote that book
Thirsty Dog,Let Love In,With my crazy mouth and jangling jester’s cap,I’m sorry I ever wrote that book,I’m sorry about the way I look
Thirsty Dog,Let Love In,I’m sorry I ever wrote that book,I’m sorry about the way I look,But there ain’t a lot that I can do about that
Thirsty Dog,Let Love In,I’m sorry about the way I look,But there ain’t a lot that I can do about that,
Thirsty Dog,Let Love In,But there ain’t a lot that I can do about that,,I’m sorry about the hospital
Thirsty Dog,Let Love In,,I’m sorry about the hospital,Some things are unforgivable
Thirsty Dog,Let Love In,I’m sorry about the hospital,Some things are unforgivable,Some things simply cannot be forgiven
Thirsty Dog,Let Love In,Some things are unforgivable,Some things simply cannot be forgiven,I was not equipped to know how to care
Thirsty Dog,Let Love In,Some things simply cannot be forgiven,I was not equipped to know how to care,And on the occasions I came up for air
Thirsty Dog,Let Love In,I was not equipped to know how to care,And on the occasions I came up for air,I saw my life and wondered what the hell I had been living
Thirsty Dog,Let Love In,And on the occasions I came up for air,I saw my life and wondered what the hell I had been living,
Thirsty Dog,Let Love In,I saw my life and wondered what the hell I had been living,,I’m sorry about all your friends
Thirsty Dog,Let Love In,,I’m sorry about all your friends,I hope they’ll speak to me again
Thirsty Dog,Let Love In,I’m sorry about all your friends,I hope they’ll speak to me again,I said before I’d pay for all the damage
Thirsty Dog,Let Love In,I hope they’ll speak to me again,I said before I’d pay for all the damage,I’m sorry it’s just rotten luck
Thirsty Dog,Let Love In,I said before I’d pay for all the damage,I’m sorry it’s just rotten luck,I’m sorry I’ve forgotten how to fuck
Thirsty Dog,Let Love In,I’m sorry it’s just rotten luck,I’m sorry I’ve forgotten how to fuck,It’s just that I think my heart and soul are kind of famished
Thirsty Dog,Let Love In,I’m sorry I’ve forgotten how to fuck,It’s just that I think my heart and soul are kind of famished,
Thirsty Dog,Let Love In,It’s just that I think my heart and soul are kind of famished,,"Forgive me, darling but don’t worry"
Thirsty Dog,Let Love In,,"Forgive me, darling but don’t worry",Love is always having to say you’re sorry
Thirsty Dog,Let Love In,"Forgive me, darling but don’t worry",Love is always having to say you’re sorry,"And I am, from my head down to my shoes"
Thirsty Dog,Let Love In,Love is always having to say you’re sorry,"And I am, from my head down to my shoes",I’m sorry that I’m always pissed
Thirsty Dog,Let Love In,"And I am, from my head down to my shoes",I’m sorry that I’m always pissed,I’m sorry that I exist
Thirsty Dog,Let Love In,I’m sorry that I’m always pissed,I’m sorry that I exist,And when I look into your eyes
Thirsty Dog,Let Love In,I’m sorry that I exist,And when I look into your eyes,I can see you’re sorry too
Thirsty Dog,Let Love In,And when I look into your eyes,I can see you’re sorry too,
Thirsty Dog,Let Love In,I can see you’re sorry too,,"I’m sorry sorry sorry, sorry"
Thirsty Dog,Let Love In,,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry"
Thirsty Dog,Let Love In,I’m sitting feeling sorry in the Thirsty Dog,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog
Thirsty Dog,Let Love In,"I’m sorry sorry sorry, sorry",I’m feeling very sorry in the Thirsty Dog,Once there came a storm in the form of a girl
Ain’t Gonna Rain Anymore,Let Love In,,Once there came a storm in the form of a girl,It blew to pieces my snug little world
Ain’t Gonna Rain Anymore,Let Love In,Once there came a storm in the form of a girl,It blew to pieces my snug little world,And sometimes I swear I can still hear her howl
Ain’t Gonna Rain Anymore,Let Love In,It blew to pieces my snug little world,And sometimes I swear I can still hear her howl,Down through the wreckage and the ruins
Ain’t Gonna Rain Anymore,Let Love In,And sometimes I swear I can still hear her howl,Down through the wreckage and the ruins,
Ain’t Gonna Rain Anymore,Let Love In,Down through the wreckage and the ruins,,And it ain’t gonna rain anymore
Ain’t Gonna Rain Anymore,Let Love In,,And it ain’t gonna rain anymore,Now my baby’s gone
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,Now my baby’s gone,And it ain’t gonna rain anymore
Ain’t Gonna Rain Anymore,Let Love In,Now my baby’s gone,And it ain’t gonna rain anymore,Now my baby’s gone
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,Now my baby’s gone,
Ain’t Gonna Rain Anymore,Let Love In,Now my baby’s gone,,Now the storm has passed over me
Ain’t Gonna Rain Anymore,Let Love In,,Now the storm has passed over me,I’m left to drift on a dead calm sea
Ain’t Gonna Rain Anymore,Let Love In,Now the storm has passed over me,I’m left to drift on a dead calm sea,And watch her forever through the cracks in the beams
Ain’t Gonna Rain Anymore,Let Love In,I’m left to drift on a dead calm sea,And watch her forever through the cracks in the beams,Nailed across the doorways of the bedrooms of my dreams
Ain’t Gonna Rain Anymore,Let Love In,And watch her forever through the cracks in the beams,Nailed across the doorways of the bedrooms of my dreams,
Ain’t Gonna Rain Anymore,Let Love In,Nailed across the doorways of the bedrooms of my dreams,,Now I have no one to hold
Ain’t Gonna Rain Anymore,Let Love In,,Now I have no one to hold,Now I am all alone again
Ain’t Gonna Rain Anymore,Let Love In,Now I have no one to hold,Now I am all alone again,It ain’t too hot and it ain’t too cold
Ain’t Gonna Rain Anymore,Let Love In,Now I am all alone again,It ain’t too hot and it ain’t too cold,And there is no sign of rain
Ain’t Gonna Rain Anymore,Let Love In,It ain’t too hot and it ain’t too cold,And there is no sign of rain,
Ain’t Gonna Rain Anymore,Let Love In,And there is no sign of rain,,And it ain’t gonna rain anymore
Ain’t Gonna Rain Anymore,Let Love In,,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah"
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",And it ain’t gonna rain anymore
Ain’t Gonna Rain Anymore,Let Love In,"Now my baby’s gone, yeah",And it ain’t gonna rain anymore,"Now my baby’s gone, yeah"
Ain’t Gonna Rain Anymore,Let Love In,And it ain’t gonna rain anymore,"Now my baby’s gone, yeah",And I’m on my own
Ain’t Gonna Rain Anymore,Let Love In,"Now my baby’s gone, yeah",And I’m on my own,
Ain’t Gonna Rain Anymore,Let Love In,And I’m on my own,,She ain’t coming back no more
Ain’t Gonna Rain Anymore,Let Love In,,She ain’t coming back no more,She ain’t coming back no more
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,She ain’t coming back no more,She ain’t coming back no more
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,She ain’t coming back no more,"Say what you will, I don’t care"
Ain’t Gonna Rain Anymore,Let Love In,She ain’t coming back no more,"Say what you will, I don’t care",
Lay Me Low,Let Love In,,They’re gonna lay me low (Lay me low),They’re gonna sink me in the snow
Lay Me Low,Let Love In,They’re gonna lay me low (Lay me low),They’re gonna sink me in the snow,They’re gonna throw back their heads and crow
Lay Me Low,Let Love In,They’re gonna sink me in the snow,They’re gonna throw back their heads and crow,When I go
Lay Me Low,Let Love In,They’re gonna throw back their heads and crow,When I go,
Lay Me Low,Let Love In,When I go,,They’re gonna jump and shout (Lay me low)
Lay Me Low,Let Love In,,They’re gonna jump and shout (Lay me low),They’re gonna wave their arms about
Lay Me Low,Let Love In,They’re gonna jump and shout (Lay me low),They’re gonna wave their arms about,All the stories will come out
Lay Me Low,Let Love In,They’re gonna wave their arms about,All the stories will come out,When I go
Lay Me Low,Let Love In,All the stories will come out,When I go,
Lay Me Low,Let Love In,When I go,,All the stars will glow bright (Lay me low)
Lay Me Low,Let Love In,,All the stars will glow bright (Lay me low),My friends will give up the fight
Lay Me Low,Let Love In,All the stars will glow bright (Lay me low),My friends will give up the fight,They’ll see my work in a different light
Lay Me Low,Let Love In,My friends will give up the fight,They’ll see my work in a different light,When I go
Lay Me Low,Let Love In,They’ll see my work in a different light,When I go,
Lay Me Low,Let Love In,When I go,,They’ll try telephoning my mother (Lay me low)
Lay Me Low,Let Love In,,They’ll try telephoning my mother (Lay me low),They’ll end up getting my brother
Lay Me Low,Let Love In,They’ll try telephoning my mother (Lay me low),They’ll end up getting my brother,Who’ll spill the story on some long-gone lover
Lay Me Low,Let Love In,They’ll end up getting my brother,Who’ll spill the story on some long-gone lover,That I hardly know
Lay Me Low,Let Love In,Who’ll spill the story on some long-gone lover,That I hardly know,
Lay Me Low,Let Love In,That I hardly know,,Hats off to the man
Lay Me Low,Let Love In,,Hats off to the man,On top of the world
Lay Me Low,Let Love In,Hats off to the man,On top of the world,"Come crawl up here, baby"
Lay Me Low,Let Love In,On top of the world,"Come crawl up here, baby",And I’ll show you how it works
Lay Me Low,Let Love In,"Come crawl up here, baby",And I’ll show you how it works,If you wanna be my friend
Lay Me Low,Let Love In,And I’ll show you how it works,If you wanna be my friend,And you wanna repent
Lay Me Low,Let Love In,If you wanna be my friend,And you wanna repent,And you want it all to end
Lay Me Low,Let Love In,And you wanna repent,And you want it all to end,And you wanna know when
Lay Me Low,Let Love In,And you want it all to end,And you wanna know when,Then take a bow
Lay Me Low,Let Love In,And you wanna know when,Then take a bow,Do it now
Lay Me Low,Let Love In,Then take a bow,Do it now,Do it any old how
Lay Me Low,Let Love In,Do it now,Do it any old how,Make a stand
Lay Me Low,Let Love In,Do it any old how,Make a stand,Take my hand
Lay Me Low,Let Love In,Make a stand,Take my hand,And blow it all to hell
Lay Me Low,Let Love In,Take my hand,And blow it all to hell,
Lay Me Low,Let Love In,And blow it all to hell,,They’ll inform the police chief (Lay me low)
Lay Me Low,Let Love In,,They’ll inform the police chief (Lay me low),Who will breathe a sigh of relief
Lay Me Low,Let Love In,They’ll inform the police chief (Lay me low),Who will breathe a sigh of relief,"He’ll say I was a malanderer, a badlander, and a thief"
Lay Me Low,Let Love In,Who will breathe a sigh of relief,"He’ll say I was a malanderer, a badlander, and a thief",When I go
Lay Me Low,Let Love In,"He’ll say I was a malanderer, a badlander, and a thief",When I go,
Lay Me Low,Let Love In,When I go,,They will interview my teachers (Lay me low)
Lay Me Low,Let Love In,,They will interview my teachers (Lay me low),Who’ll say I was one of God’s sorrier creatures
Lay Me Low,Let Love In,They will interview my teachers (Lay me low),Who’ll say I was one of God’s sorrier creatures,There’ll be informative six-page features
Lay Me Low,Let Love In,Who’ll say I was one of God’s sorrier creatures,There’ll be informative six-page features,When I go
Lay Me Low,Let Love In,There’ll be informative six-page features,When I go,
Lay Me Low,Let Love In,When I go,,They’ll bang a big old gong (Lay me low)
Lay Me Low,Let Love In,,They’ll bang a big old gong (Lay me low),The motorcade will be ten miles long
Lay Me Low,Let Love In,They’ll bang a big old gong (Lay me low),The motorcade will be ten miles long,The world will join together for a farewell song
Lay Me Low,Let Love In,The motorcade will be ten miles long,The world will join together for a farewell song,When they put me down below
Lay Me Low,Let Love In,The world will join together for a farewell song,When they put me down below,
Lay Me Low,Let Love In,When they put me down below,,They’ll sound a flugelhorn (Lay me low)
Lay Me Low,Let Love In,,They’ll sound a flugelhorn (Lay me low),"The sea will rage, the sky will storm"
Lay Me Low,Let Love In,They’ll sound a flugelhorn (Lay me low),"The sea will rage, the sky will storm",All man and beast will mourn
Lay Me Low,Let Love In,"The sea will rage, the sky will storm",All man and beast will mourn,When I go
Lay Me Low,Let Love In,All man and beast will mourn,When I go,
Lay Me Low,Let Love In,When I go,,Hats off to the man
Lay Me Low,Let Love In,,Hats off to the man,On top of the world
Lay Me Low,Let Love In,Hats off to the man,On top of the world,"Crawl over here, darling"
Lay Me Low,Let Love In,On top of the world,"Crawl over here, darling",And we can watch this damn thing turn
Lay Me Low,Let Love In,"Crawl over here, darling",And we can watch this damn thing turn,If you wanna be my friend
Lay Me Low,Let Love In,And we can watch this damn thing turn,If you wanna be my friend,And you wanna repent
Lay Me Low,Let Love In,If you wanna be my friend,And you wanna repent,And you want it all to end
Lay Me Low,Let Love In,And you wanna repent,And you want it all to end,And you wanna know when
Lay Me Low,Let Love In,And you want it all to end,And you wanna know when,Then do it now
Lay Me Low,Let Love In,And you wanna know when,Then do it now,Don’t care how Do it any old how
Lay Me Low,Let Love In,Then do it now,Don’t care how Do it any old how,Take my hand Make a stand
Lay Me Low,Let Love In,Don’t care how Do it any old how,Take my hand Make a stand,And blow it all to hell
Lay Me Low,Let Love In,Take my hand Make a stand,And blow it all to hell,
Do You Love Me? (Part 2),Let Love In,,Onward! And Onward! And Onward I go,Where no man before could be bothered to go
Do You Love Me? (Part 2),Let Love In,Onward! And Onward! And Onward I go,Where no man before could be bothered to go,Till the soles of my shoes are shot full of holes
Do You Love Me? (Part 2),Let Love In,Where no man before could be bothered to go,Till the soles of my shoes are shot full of holes,And it’s all downhill with a bullet
Do You Love Me? (Part 2),Let Love In,Till the soles of my shoes are shot full of holes,And it’s all downhill with a bullet,This ramblin’ and rovin’ has taken it’s course
Do You Love Me? (Part 2),Let Love In,And it’s all downhill with a bullet,This ramblin’ and rovin’ has taken it’s course,I’m grazing with the dinosaurs and the dear old horses
Do You Love Me? (Part 2),Let Love In,This ramblin’ and rovin’ has taken it’s course,I’m grazing with the dinosaurs and the dear old horses,And the city streets crack and a great hole forces
Do You Love Me? (Part 2),Let Love In,I’m grazing with the dinosaurs and the dear old horses,And the city streets crack and a great hole forces,"Me down with my soapbox, my pulpit"
Do You Love Me? (Part 2),Let Love In,And the city streets crack and a great hole forces,"Me down with my soapbox, my pulpit",The theatre ceiling is silver star-spangled
Do You Love Me? (Part 2),Let Love In,"Me down with my soapbox, my pulpit",The theatre ceiling is silver star-spangled,And the coins in my pocket go jingle-jangle
Do You Love Me? (Part 2),Let Love In,The theatre ceiling is silver star-spangled,And the coins in my pocket go jingle-jangle,
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,,Do you love me?
Do You Love Me? (Part 2),Let Love In,,Do you love me?,There’s a man in the theatre with girlish eyes
Do You Love Me? (Part 2),Let Love In,Do you love me?,There’s a man in the theatre with girlish eyes,Who’s holding my childhood to ransom
Do You Love Me? (Part 2),Let Love In,There’s a man in the theatre with girlish eyes,Who’s holding my childhood to ransom,"On the screen there’s a death,"
Do You Love Me? (Part 2),Let Love In,Who’s holding my childhood to ransom,"On the screen there’s a death,",There’s a rustle of cloth
Do You Love Me? (Part 2),Let Love In,"On the screen there’s a death,",There’s a rustle of cloth,And a sickly voice calling me handsome
Do You Love Me? (Part 2),Let Love In,There’s a rustle of cloth,And a sickly voice calling me handsome,There’s a man in the theatre with sly girlish eyes
Do You Love Me? (Part 2),Let Love In,And a sickly voice calling me handsome,There’s a man in the theatre with sly girlish eyes,"On the screen there’s an ape, a gorilla"
Do You Love Me? (Part 2),Let Love In,There’s a man in the theatre with sly girlish eyes,"On the screen there’s an ape, a gorilla","There’s a groan, there’s a cough, there’s a rustle of cloth"
Do You Love Me? (Part 2),Let Love In,"On the screen there’s an ape, a gorilla","There’s a groan, there’s a cough, there’s a rustle of cloth",And a voice that stinks of death and vanilla
Do You Love Me? (Part 2),Let Love In,"There’s a groan, there’s a cough, there’s a rustle of cloth",And a voice that stinks of death and vanilla,"This is a secret, mauled and mangled"
Do You Love Me? (Part 2),Let Love In,And a voice that stinks of death and vanilla,"This is a secret, mauled and mangled",And the coins in my pocket go jingle-jangle
Do You Love Me? (Part 2),Let Love In,"This is a secret, mauled and mangled",And the coins in my pocket go jingle-jangle,
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,,Do you love me?
Do You Love Me? (Part 2),Let Love In,,Do you love me?,The walls of the ceiling are painted in blood
Do You Love Me? (Part 2),Let Love In,Do you love me?,The walls of the ceiling are painted in blood,"The lights go down, the red curtains come apart"
Do You Love Me? (Part 2),Let Love In,The walls of the ceiling are painted in blood,"The lights go down, the red curtains come apart",The room is full of smoke and dialogue I know by heart
Do You Love Me? (Part 2),Let Love In,"The lights go down, the red curtains come apart",The room is full of smoke and dialogue I know by heart,And the coins in my pocket go jingle-jangle
Do You Love Me? (Part 2),Let Love In,The room is full of smoke and dialogue I know by heart,And the coins in my pocket go jingle-jangle,As the great screen cracked and popped
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,As the great screen cracked and popped,The clock of my boyhood was wound down and stopped
Do You Love Me? (Part 2),Let Love In,As the great screen cracked and popped,The clock of my boyhood was wound down and stopped,And my handsome little body oddly propped
Do You Love Me? (Part 2),Let Love In,The clock of my boyhood was wound down and stopped,And my handsome little body oddly propped,And my trousers right down to my ankles
Do You Love Me? (Part 2),Let Love In,And my handsome little body oddly propped,And my trousers right down to my ankles,"Yes, it’s on onward! And upward!"
Do You Love Me? (Part 2),Let Love In,And my trousers right down to my ankles,"Yes, it’s on onward! And upward!",And I’m off to find love
Do You Love Me? (Part 2),Let Love In,"Yes, it’s on onward! And upward!",And I’m off to find love,"Do you love me? If you do, I’m thankful"
Do You Love Me? (Part 2),Let Love In,And I’m off to find love,"Do you love me? If you do, I’m thankful",
Do You Love Me? (Part 2),Let Love In,"Do you love me? If you do, I’m thankful",,Do you love me?
Do You Love Me? (Part 2),Let Love In,,Do you love me?,This city is an ogre squatting by the river
Do You Love Me? (Part 2),Let Love In,Do you love me?,This city is an ogre squatting by the river,"It gives life but it takes it away, my youth"
Do You Love Me? (Part 2),Let Love In,This city is an ogre squatting by the river,"It gives life but it takes it away, my youth",There comes a time when you just cannot deliver
Do You Love Me? (Part 2),Let Love In,"It gives life but it takes it away, my youth",There comes a time when you just cannot deliver,This is a fact. This is a s tone cold truth.
Do You Love Me? (Part 2),Let Love In,There comes a time when you just cannot deliver,This is a fact. This is a s tone cold truth.,"Do you love me? I love you, handsome"
Do You Love Me? (Part 2),Let Love In,This is a fact. This is a s tone cold truth.,"Do you love me? I love you, handsome",But do you love me?
Do You Love Me? (Part 2),Let Love In,"Do you love me? I love you, handsome",But do you love me?,"Yes, I love you, you are handsome"
Do You Love Me? (Part 2),Let Love In,But do you love me?,"Yes, I love you, you are handsome","Amongst the cogs and the wires, my youth"
Do You Love Me? (Part 2),Let Love In,"Yes, I love you, you are handsome","Amongst the cogs and the wires, my youth",Vanilla breath and handsome apes with girlish eyes
Do You Love Me? (Part 2),Let Love In,"Amongst the cogs and the wires, my youth",Vanilla breath and handsome apes with girlish eyes,Dreams that roam between truth and untruth
Do You Love Me? (Part 2),Let Love In,Vanilla breath and handsome apes with girlish eyes,Dreams that roam between truth and untruth,Memories that become monstrous lies
Do You Love Me? (Part 2),Let Love In,Dreams that roam between truth and untruth,Memories that become monstrous lies,So onward! And Onward! And Onward I go!
Do You Love Me? (Part 2),Let Love In,Memories that become monstrous lies,So onward! And Onward! And Onward I go!,Onward! And Upward! And I’m off to find love
Do You Love Me? (Part 2),Let Love In,So onward! And Onward! And Onward I go!,Onward! And Upward! And I’m off to find love,With blue-black bracelets on my wrists and ankles
Do You Love Me? (Part 2),Let Love In,Onward! And Upward! And I’m off to find love,With blue-black bracelets on my wrists and ankles,And the coins in my pocket go jingle-jangle
Do You Love Me? (Part 2),Let Love In,With blue-black bracelets on my wrists and ankles,And the coins in my pocket go jingle-jangle,
