song,album,prev,lyric,next,artist
Deanna,Tender Prey,And death climbs in the back,,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,,O DEANNA,This is a car,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,This is a car,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,This is a car,O DEANNA,This is a gun,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,This is a gun,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,This is a gun,O DEANNA,And this a day number one,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And this a day number one,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And this a day number one,O DEANNA,Our little crimeworn histories,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,Our little crimeworn histories,Black and smoking Xmas trees,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Our little crimeworn histories,Black and smoking Xmas trees,"And honey, it ain’t a mystery",Nick Cave & The Bad Seeds
Deanna,Tender Prey,Black and smoking Xmas trees,"And honey, it ain’t a mystery",Why you’re a mystery to me,Nick Cave & The Bad Seeds
Deanna,Tender Prey,"And honey, it ain’t a mystery",Why you’re a mystery to me,,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Why you’re a mystery to me,,We will eat out of their pantries,Nick Cave & The Bad Seeds
Deanna,Tender Prey,,We will eat out of their pantries,And their parlours,Nick Cave & The Bad Seeds
Deanna,Tender Prey,We will eat out of their pantries,And their parlours,Ashy leavings in their beds,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And their parlours,Ashy leavings in their beds,And we’ll unload into their heads,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Ashy leavings in their beds,And we’ll unload into their heads,On this mean season,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And we’ll unload into their heads,On this mean season,This little angel that I squeezin’,Nick Cave & The Bad Seeds
Deanna,Tender Prey,On this mean season,This little angel that I squeezin’,She ain’t been mean to me,Nick Cave & The Bad Seeds
Deanna,Tender Prey,This little angel that I squeezin’,She ain’t been mean to me,,Nick Cave & The Bad Seeds
Deanna,Tender Prey,She ain’t been mean to me,,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,,O DEANNA,O Deanna!,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,O Deanna!,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O Deanna!,O DEANNA,You are my friend and my partner,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,You are my friend and my partner,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,You are my friend and my partner,O DEANNA,On this house on the hill,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,On this house on the hill,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,On this house on the hill,O DEANNA,And I ain’t down here for your money,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And I ain’t down here for your money,I ain’t down here for your love,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And I ain’t down here for your money,I ain’t down here for your love,I ain’t down here for your love or money,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I ain’t down here for your love,I ain’t down here for your love or money,I’m down here for your soul,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I ain’t down here for your love or money,I’m down here for your soul,,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I’m down here for your soul,,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,,O DEANNA,I am a-knocking,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,I am a-knocking,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I am a-knocking,O DEANNA,With my toolbox and my stocking,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,With my toolbox and my stocking,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,With my toolbox and my stocking,O DEANNA,And I’ll meet you on the corner,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And I’ll meet you on the corner,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And I’ll meet you on the corner,O DEANNA,"Yes, you point it like a finger",Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,"Yes, you point it like a finger",O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,"Yes, you point it like a finger",O DEANNA,And squeeze it’s little thing,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And squeeze it’s little thing,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And squeeze it’s little thing,O DEANNA,"Feel it’s kick, hear its bang",Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,"Feel it’s kick, hear its bang",And lets not worry about its issue,Nick Cave & The Bad Seeds
Deanna,Tender Prey,"Feel it’s kick, hear its bang",And lets not worry about its issue,Don’t worry about where its been,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And lets not worry about its issue,Don’t worry about where its been,And don’t worry about where it hits,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Don’t worry about where its been,And don’t worry about where it hits,Cause it ain’t yours to sin,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And don’t worry about where it hits,Cause it ain’t yours to sin,,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Cause it ain’t yours to sin,,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,,O DEANNA,No it just ain’t yours to sin,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,No it just ain’t yours to sin,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,No it just ain’t yours to sin,O DEANNA,Sweet Deanna,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,Sweet Deanna,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Sweet Deanna,O DEANNA,And we ain’t getting any younger,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And we ain’t getting any younger,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And we ain’t getting any younger,O DEANNA,And I don’t intend gettin’ any older,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And I don’t intend gettin’ any older,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And I don’t intend gettin’ any older,O DEANNA,The sun a hump at my shoulder,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,The sun a hump at my shoulder,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,The sun a hump at my shoulder,O DEANNA,O Deanna!,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,O Deanna!,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O Deanna!,O DEANNA,Sweet Deanna,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,Sweet Deanna,O DEANNA,Nick Cave & The Bad Seeds
Deanna,Tender Prey,Sweet Deanna,O DEANNA,And I ain’t down here for your money,Nick Cave & The Bad Seeds
Deanna,Tender Prey,O DEANNA,And I ain’t down here for your money,I ain’t down here for your love,Nick Cave & The Bad Seeds
Deanna,Tender Prey,And I ain’t down here for your money,I ain’t down here for your love,I ain’t down here for your love of money,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I ain’t down here for your love,I ain’t down here for your love of money,I’m down here for your soul,Nick Cave & The Bad Seeds
Deanna,Tender Prey,I ain’t down here for your love of money,I’m down here for your soul,,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,,Alice wakes,It is morning,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Alice wakes,It is morning,She is yawning,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,It is morning,She is yawning,As she walks about the room,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,She is yawning,As she walks about the room,Her hair falls down her breast,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,As she walks about the room,Her hair falls down her breast,She is naked and it is June,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Her hair falls down her breast,She is naked and it is June,,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,She is naked and it is June,,Standing at the window,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,,Standing at the window,I wonder if she knows that I can see,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Standing at the window,I wonder if she knows that I can see,Watching Alice rise year after year,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,I wonder if she knows that I can see,Watching Alice rise year after year,"Up in her palace, she’s captive there",Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Watching Alice rise year after year,"Up in her palace, she’s captive there",,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,"Up in her palace, she’s captive there",,Alice’s body,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,,Alice’s body,Is golden brown,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Alice’s body,Is golden brown,Her hair hangs down,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Is golden brown,Her hair hangs down,As she stoops to conquer me,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Her hair hangs down,As she stoops to conquer me,First she pulls her stocking on,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,As she stoops to conquer me,First she pulls her stocking on,And then the church bell chimes,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,First she pulls her stocking on,And then the church bell chimes,Alice climbs into her uniform,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,And then the church bell chimes,Alice climbs into her uniform,The zippers on the side,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Alice climbs into her uniform,The zippers on the side,Watching Alice dressing in her room,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,The zippers on the side,Watching Alice dressing in her room,"It’s so depressing, it’s cruel",Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Watching Alice dressing in her room,"It’s so depressing, it’s cruel",Watching Alice dressing in her room,Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,"It’s so depressing, it’s cruel",Watching Alice dressing in her room,"It’s so depressing, it’s true",Nick Cave & The Bad Seeds
Watching Alice,Tender Prey,Watching Alice dressing in her room,"It’s so depressing, it’s true",,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,I stood in the water,In the middle month of winter,Nick Cave & The Bad Seeds
Mercy,Tender Prey,I stood in the water,In the middle month of winter,My camel skin was torture,Nick Cave & The Bad Seeds
Mercy,Tender Prey,In the middle month of winter,My camel skin was torture,I was in a state of nature,Nick Cave & The Bad Seeds
Mercy,Tender Prey,My camel skin was torture,I was in a state of nature,"The wind, sir, it was wicked",Nick Cave & The Bad Seeds
Mercy,Tender Prey,I was in a state of nature,"The wind, sir, it was wicked",I was so alone,Nick Cave & The Bad Seeds
Mercy,Tender Prey,"The wind, sir, it was wicked",I was so alone,Just as I predicted,Nick Cave & The Bad Seeds
Mercy,Tender Prey,I was so alone,Just as I predicted,My followers were gone,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Just as I predicted,My followers were gone,,Nick Cave & The Bad Seeds
Mercy,Tender Prey,My followers were gone,,And I cried ‘Mercy’,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,And I cried ‘Mercy’,Have mercy upon me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,And I cried ‘Mercy’,Have mercy upon me,And I got down on my knees,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Have mercy upon me,And I got down on my knees,,Nick Cave & The Bad Seeds
Mercy,Tender Prey,And I got down on my knees,,Thrown into a dungeon,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,Thrown into a dungeon,Bread & water was my portion,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Thrown into a dungeon,Bread & water was my portion,Faith – my only weapon,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Bread & water was my portion,Faith – my only weapon,To rest the Devil’s legion,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Faith – my only weapon,To rest the Devil’s legion,The speak-hole would slide open,Nick Cave & The Bad Seeds
Mercy,Tender Prey,To rest the Devil’s legion,The speak-hole would slide open,A viper’s voice would plead,Nick Cave & The Bad Seeds
Mercy,Tender Prey,The speak-hole would slide open,A viper’s voice would plead,Thick with innuendo,Nick Cave & The Bad Seeds
Mercy,Tender Prey,A viper’s voice would plead,Thick with innuendo,Syphilis and Greed,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Thick with innuendo,Syphilis and Greed,,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Syphilis and Greed,,And she cried ‘Mercy’,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,And she cried ‘Mercy’,Have mercy upon me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,And she cried ‘Mercy’,Have mercy upon me,And I told her to get down on her knees,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Have mercy upon me,And I told her to get down on her knees,,Nick Cave & The Bad Seeds
Mercy,Tender Prey,And I told her to get down on her knees,,In a garden full of roses,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,In a garden full of roses,"My hands, tied behind me",Nick Cave & The Bad Seeds
Mercy,Tender Prey,In a garden full of roses,"My hands, tied behind me",My cousin was working miracles,Nick Cave & The Bad Seeds
Mercy,Tender Prey,"My hands, tied behind me",My cousin was working miracles,I wondered if he’d find me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,My cousin was working miracles,I wondered if he’d find me,The moon was turned toward me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,I wondered if he’d find me,The moon was turned toward me,Like a platter made of gold,Nick Cave & The Bad Seeds
Mercy,Tender Prey,The moon was turned toward me,Like a platter made of gold,"My death, it almost bored me",Nick Cave & The Bad Seeds
Mercy,Tender Prey,Like a platter made of gold,"My death, it almost bored me",So often was it told,Nick Cave & The Bad Seeds
Mercy,Tender Prey,"My death, it almost bored me",So often was it told,,Nick Cave & The Bad Seeds
Mercy,Tender Prey,So often was it told,,And I cried ‘Mercy’,Nick Cave & The Bad Seeds
Mercy,Tender Prey,,And I cried ‘Mercy’,I cried mercy on me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,And I cried ‘Mercy’,I cried mercy on me,Crying ‘Mercy’,Nick Cave & The Bad Seeds
Mercy,Tender Prey,I cried mercy on me,Crying ‘Mercy’,Have mercy on me,Nick Cave & The Bad Seeds
Mercy,Tender Prey,Crying ‘Mercy’,Have mercy on me,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,"You better run, you better run and run and run","You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run and run and run","You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,,You stand before your maker,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,You stand before your maker,In a state of shame,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You stand before your maker,In a state of shame,Because your robes are covered in mud,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,In a state of shame,Because your robes are covered in mud,While you kneel at the feet,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,Because your robes are covered in mud,While you kneel at the feet,Of a woman of the street,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,While you kneel at the feet,Of a woman of the street,The gutters will run with blood,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,Of a woman of the street,The gutters will run with blood,They will run with blood!,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,The gutters will run with blood,They will run with blood!,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,They will run with blood!,,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,,In the days of madness,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,In the days of madness,"My brother, my sister",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,In the days of madness,"My brother, my sister",When you’re dragged toward the Hell-mouth,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"My brother, my sister",When you’re dragged toward the Hell-mouth,You will beg for the end,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,When you’re dragged toward the Hell-mouth,You will beg for the end,"But there ain’t gonna be one, friend",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You will beg for the end,"But there ain’t gonna be one, friend",For the grave will spew you out,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"But there ain’t gonna be one, friend",For the grave will spew you out,It will spew you out!,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,For the grave will spew you out,It will spew you out!,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,It will spew you out!,,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,,You’ll be working in the darkness,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,You’ll be working in the darkness,Against your fellow man,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You’ll be working in the darkness,Against your fellow man,And you’ll find you’re called to come forth,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,Against your fellow man,And you’ll find you’re called to come forth,So you’ll scrub and you’ll scrub,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,And you’ll find you’re called to come forth,So you’ll scrub and you’ll scrub,"But the trouble is, bud",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,So you’ll scrub and you’ll scrub,"But the trouble is, bud",The blood it won’t wash off,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"But the trouble is, bud",The blood it won’t wash off,"No, it won’t come off!",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,The blood it won’t wash off,"No, it won’t come off!",,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"No, it won’t come off!",,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,"You better run, you better run",You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run to the City of Refuge,,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run to the City of Refuge,,"You better run, you better run",Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,,"You better run, you better run",You better run and run and run,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,"You better run, you better run",You better run and run and run,You better run to the City of Refuge,Nick Cave & The Bad Seeds
City Of Refuge,Tender Prey,You better run and run and run,You better run to the City of Refuge,,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,,"Lover, lover, goodbye",So slowly goes the night,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Lover, lover, goodbye",So slowly goes the night,I trace the print of your body with my hand,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,So slowly goes the night,I trace the print of your body with my hand,Like the map of some forbidden land,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I trace the print of your body with my hand,Like the map of some forbidden land,I trace the ghosts of your bones,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Like the map of some forbidden land,I trace the ghosts of your bones,With my trembling hand,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I trace the ghosts of your bones,With my trembling hand,Dark is my night,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,With my trembling hand,Dark is my night,But darker is my day yeah,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Dark is my night,But darker is my day yeah,I must’ve been blind,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,But darker is my day yeah,I must’ve been blind,Out of my mind,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I must’ve been blind,Out of my mind,Not to read the warning signs,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Out of my mind,Not to read the warning signs,How goes it?,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Not to read the warning signs,How goes it?,It goes lonely,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,How goes it?,It goes lonely,Goes slowly,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,It goes lonely,Goes slowly,,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Goes slowly,,So slowly goes the night,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,,So slowly goes the night,"Ten lonely days, ten lonely nights",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,So slowly goes the night,"Ten lonely days, ten lonely nights",I watch the moon get flayed anew,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Ten lonely days, ten lonely nights",I watch the moon get flayed anew,Until the moon becomes the skinning tool,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I watch the moon get flayed anew,Until the moon becomes the skinning tool,I send the skins of my sins out to cover and comfort you,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Until the moon becomes the skinning tool,I send the skins of my sins out to cover and comfort you,I know of a Heaven,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I send the skins of my sins out to cover and comfort you,I know of a Heaven,And honey I know of a Hell yeah,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I know of a Heaven,And honey I know of a Hell yeah,I hang my head,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And honey I know of a Hell yeah,I hang my head,In my bed,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I hang my head,In my bed,And remember what you said,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,In my bed,And remember what you said,"“One evening, I’m leaving”",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And remember what you said,"“One evening, I’m leaving”",And I laughed and checked her breathing,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"“One evening, I’m leaving”",And I laughed and checked her breathing,And said darling,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And I laughed and checked her breathing,And said darling,,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And said darling,,Go slowly through the night,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,,Go slowly through the night,"O baby, I feel the heal of time",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Go slowly through the night,"O baby, I feel the heal of time",I wake to find you sitting there,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"O baby, I feel the heal of time",I wake to find you sitting there,Cutting tangles out of your hair,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I wake to find you sitting there,Cutting tangles out of your hair,Singing a song that’s all wrong,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Cutting tangles out of your hair,Singing a song that’s all wrong,"Hey, but that’s alright, I don’t care",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Singing a song that’s all wrong,"Hey, but that’s alright, I don’t care",O darling forgive me,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Hey, but that’s alright, I don’t care",O darling forgive me,For all the misery yeah,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,O darling forgive me,For all the misery yeah,I embrace an empty space,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,For all the misery yeah,I embrace an empty space,And your laughing song it fades,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I embrace an empty space,And your laughing song it fades,Where goes it?,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And your laughing song it fades,Where goes it?,It goes some place,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Where goes it?,It goes some place,Where it’s lonely,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,It goes some place,Where it’s lonely,,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Where it’s lonely,,And black as the night,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,,And black as the night,"Come back, darling and put things right",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And black as the night,"Come back, darling and put things right",I hang my head and cry cry cry,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Come back, darling and put things right",I hang my head and cry cry cry,"Darling, all night I try",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I hang my head and cry cry cry,"Darling, all night I try",To cease on a reason for this mad mad season,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Darling, all night I try",To cease on a reason for this mad mad season,"The nights, they are so long now",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,To cease on a reason for this mad mad season,"The nights, they are so long now",I can’t remember it being light,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"The nights, they are so long now",I can’t remember it being light,"Call it sleep, call it death, call it what you like",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I can’t remember it being light,"Call it sleep, call it death, call it what you like","But only sleep, dear",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Call it sleep, call it death, call it what you like","But only sleep, dear",Only sleep brings you back to life yeah,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"But only sleep, dear",Only sleep brings you back to life yeah,I hang my head I toss and I sweat,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,Only sleep brings you back to life yeah,I hang my head I toss and I sweat,I never never can forget,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I hang my head I toss and I sweat,I never never can forget,How goes it?,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,I never never can forget,How goes it?,"I’m going, but slowly slowly going",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,How goes it?,"I’m going, but slowly slowly going",And we both know that it’s gonna be alright,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"I’m going, but slowly slowly going",And we both know that it’s gonna be alright,,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,And we both know that it’s gonna be alright,,But it ain’t you who has to cry cry cry,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,,But it ain’t you who has to cry cry cry,"Ten lonely days, ten lonely nights",Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,But it ain’t you who has to cry cry cry,"Ten lonely days, ten lonely nights",Since you left my side side side,Nick Cave & The Bad Seeds
Slowly Goes The Night,Tender Prey,"Ten lonely days, ten lonely nights",Since you left my side side side,,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,,Sunday’s got a slave,Monday’s got one too,Nick Cave & The Bad Seeds
