song,album,prev,lyric,next
Darker With The Day,No More Shall We Part,The tide of public opinion had started to abate,"The neighbours, bless them, had turned out",to be all talk
Darker With The Day,No More Shall We Part,"The neighbours, bless them, had turned out",to be all talk,I could see their frightened faces
Darker With The Day,No More Shall We Part,to be all talk,I could see their frightened faces,peering at me through the gate
Darker With The Day,No More Shall We Part,I could see their frightened faces,peering at me through the gate,
Darker With The Day,No More Shall We Part,peering at me through the gate,,"I was looking for an end to this, for some kind"
Darker With The Day,No More Shall We Part,,"I was looking for an end to this, for some kind",of closure
Darker With The Day,No More Shall We Part,"I was looking for an end to this, for some kind",of closure,"Time moved so rapidly, I had no hope of keeping"
Darker With The Day,No More Shall We Part,of closure,"Time moved so rapidly, I had no hope of keeping",track of it
Darker With The Day,No More Shall We Part,"Time moved so rapidly, I had no hope of keeping",track of it,I thought of my friends who had died of exposure
Darker With The Day,No More Shall We Part,track of it,I thought of my friends who had died of exposure,And I remembered other ones who had died
Darker With The Day,No More Shall We Part,I thought of my friends who had died of exposure,And I remembered other ones who had died,from the lack of it
Darker With The Day,No More Shall We Part,And I remembered other ones who had died,from the lack of it,
Darker With The Day,No More Shall We Part,from the lack of it,,And in my best shoes I started falling forward
Darker With The Day,No More Shall We Part,,And in my best shoes I started falling forward,down the street
Darker With The Day,No More Shall We Part,And in my best shoes I started falling forward,down the street,I stopped at a church and jostled through the crowd
Darker With The Day,No More Shall We Part,down the street,I stopped at a church and jostled through the crowd,"And love followed just behind me, panting at"
Darker With The Day,No More Shall We Part,I stopped at a church and jostled through the crowd,"And love followed just behind me, panting at",my feet
Darker With The Day,No More Shall We Part,"And love followed just behind me, panting at",my feet,As the steeple tore the stomach from a lonely
Darker With The Day,No More Shall We Part,my feet,As the steeple tore the stomach from a lonely,little cloud
Darker With The Day,No More Shall We Part,As the steeple tore the stomach from a lonely,little cloud,
Darker With The Day,No More Shall We Part,little cloud,,"Inside I sat, seeking the presence of a God"
Darker With The Day,No More Shall We Part,,"Inside I sat, seeking the presence of a God",I searched through the pictures in a leatherbound book
Darker With The Day,No More Shall We Part,"Inside I sat, seeking the presence of a God",I searched through the pictures in a leatherbound book,I found a woolly lamb dozing in an issue of blood
Darker With The Day,No More Shall We Part,I searched through the pictures in a leatherbound book,I found a woolly lamb dozing in an issue of blood,And a gilled Jesus shivering on a fisherman’s hook
Darker With The Day,No More Shall We Part,I found a woolly lamb dozing in an issue of blood,And a gilled Jesus shivering on a fisherman’s hook,
Darker With The Day,No More Shall We Part,And a gilled Jesus shivering on a fisherman’s hook,,Babe
Darker With The Day,No More Shall We Part,,Babe,It seems so long
Darker With The Day,No More Shall We Part,Babe,It seems so long,Since you’ve been gone away
Darker With The Day,No More Shall We Part,It seems so long,Since you’ve been gone away,And I
Darker With The Day,No More Shall We Part,Since you’ve been gone away,And I,Just got to say
Darker With The Day,No More Shall We Part,And I,Just got to say,That it grows darker with the day
Darker With The Day,No More Shall We Part,Just got to say,That it grows darker with the day,
Darker With The Day,No More Shall We Part,That it grows darker with the day,,Back on the street I saw a great big smiling sun
Darker With The Day,No More Shall We Part,,Back on the street I saw a great big smiling sun,It was a Good day and an Evil day and all was
Darker With The Day,No More Shall We Part,Back on the street I saw a great big smiling sun,It was a Good day and an Evil day and all was,bright and new
Darker With The Day,No More Shall We Part,It was a Good day and an Evil day and all was,bright and new,And it seemed to me that most destruction was
Darker With The Day,No More Shall We Part,bright and new,And it seemed to me that most destruction was,being done
Darker With The Day,No More Shall We Part,And it seemed to me that most destruction was,being done,By those who could not choose between the two
Darker With The Day,No More Shall We Part,being done,By those who could not choose between the two,
Darker With The Day,No More Shall We Part,By those who could not choose between the two,,"Amateurs, dilettantes, hacks, cowboys, clones"
Darker With The Day,No More Shall We Part,,"Amateurs, dilettantes, hacks, cowboys, clones","The streets groan with little Caesars, Napoleons"
Darker With The Day,No More Shall We Part,"Amateurs, dilettantes, hacks, cowboys, clones","The streets groan with little Caesars, Napoleons",and cunts
Darker With The Day,No More Shall We Part,"The streets groan with little Caesars, Napoleons",and cunts,With their building blocks and their tiny plastic
Darker With The Day,No More Shall We Part,and cunts,With their building blocks and their tiny plastic,phones
Darker With The Day,No More Shall We Part,With their building blocks and their tiny plastic,phones,"Counting on their fingers, with crumbs down"
Darker With The Day,No More Shall We Part,phones,"Counting on their fingers, with crumbs down",their fronts
Darker With The Day,No More Shall We Part,"Counting on their fingers, with crumbs down",their fronts,
Darker With The Day,No More Shall We Part,their fronts,,"I passed by your garden, saw you with your flowers"
Darker With The Day,No More Shall We Part,,"I passed by your garden, saw you with your flowers","The Magnolias, Camellias and Azaleas so sweet"
Darker With The Day,No More Shall We Part,"I passed by your garden, saw you with your flowers","The Magnolias, Camellias and Azaleas so sweet",And I stood there invisible in the panicking crowds
Darker With The Day,No More Shall We Part,"The Magnolias, Camellias and Azaleas so sweet",And I stood there invisible in the panicking crowds,You looked so beautiful in the rising heat
Darker With The Day,No More Shall We Part,And I stood there invisible in the panicking crowds,You looked so beautiful in the rising heat,
Darker With The Day,No More Shall We Part,You looked so beautiful in the rising heat,,"I smell smoke, see little fires bursting on the lawns"
Darker With The Day,No More Shall We Part,,"I smell smoke, see little fires bursting on the lawns","People carry on regardless, listening to their hands"
Darker With The Day,No More Shall We Part,"I smell smoke, see little fires bursting on the lawns","People carry on regardless, listening to their hands","Great cracks appear in the pavement, the"
Darker With The Day,No More Shall We Part,"People carry on regardless, listening to their hands","Great cracks appear in the pavement, the",earth yawns
Darker With The Day,No More Shall We Part,"Great cracks appear in the pavement, the",earth yawns,"Bored and disgusted, to do us down"
Darker With The Day,No More Shall We Part,earth yawns,"Bored and disgusted, to do us down",
Darker With The Day,No More Shall We Part,"Bored and disgusted, to do us down",,Babe
Darker With The Day,No More Shall We Part,,Babe,It seems so long
Darker With The Day,No More Shall We Part,Babe,It seems so long,Since you’ve been gone
Darker With The Day,No More Shall We Part,It seems so long,Since you’ve been gone,And I
Darker With The Day,No More Shall We Part,Since you’ve been gone,And I,Just got to say
Darker With The Day,No More Shall We Part,And I,Just got to say,That it grows darker with the day
Darker With The Day,No More Shall We Part,Just got to say,That it grows darker with the day,
Darker With The Day,No More Shall We Part,That it grows darker with the day,,These streets are frozen now. I come and go
Darker With The Day,No More Shall We Part,,These streets are frozen now. I come and go,Full of a longing for something I do not know
Darker With The Day,No More Shall We Part,These streets are frozen now. I come and go,Full of a longing for something I do not know,My father sits slumped in the deepening snow
Darker With The Day,No More Shall We Part,Full of a longing for something I do not know,My father sits slumped in the deepening snow,"As I search, in and out, above, about, below"
Darker With The Day,No More Shall We Part,My father sits slumped in the deepening snow,"As I search, in and out, above, about, below",
Darker With The Day,No More Shall We Part,"As I search, in and out, above, about, below",,Babe
Darker With The Day,No More Shall We Part,,Babe,It seems so long
Darker With The Day,No More Shall We Part,Babe,It seems so long,Since you went away
Darker With The Day,No More Shall We Part,It seems so long,Since you went away,And I
Darker With The Day,No More Shall We Part,Since you went away,And I,Just got to say
Darker With The Day,No More Shall We Part,And I,Just got to say,That it grows darker with the day
Darker With The Day,No More Shall We Part,Just got to say,That it grows darker with the day,
