song,album,prev,lyric,next,artist
(Are You) The One That I’ve Been Waiting For?,The Boatman's Call,And how every little thing anticipates you,All down my veins my heart-strings call,Are you the one that I’ve been waiting for?,Nick Cave & The Bad Seeds
(Are You) The One That I’ve Been Waiting For?,The Boatman's Call,All down my veins my heart-strings call,Are you the one that I’ve been waiting for?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,I remember a girl so very well,The carnival drums all mad in the air,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,I remember a girl so very well,The carnival drums all mad in the air,Grim reapers and skeletons and a missionary bell,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,The carnival drums all mad in the air,Grim reapers and skeletons and a missionary bell,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Grim reapers and skeletons and a missionary bell,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,In a colonial hotel we fucked up the sun,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,In a colonial hotel we fucked up the sun,And then we fucked it down again,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,In a colonial hotel we fucked up the sun,And then we fucked it down again,Well the sun comes up and the sun goes down,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,And then we fucked it down again,Well the sun comes up and the sun goes down,Going round and around to nowhere,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Well the sun comes up and the sun goes down,Going round and around to nowhere,The kitten that padded and purred on my lap,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Going round and around to nowhere,The kitten that padded and purred on my lap,Now swipes at my face with the paw of a bear,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,The kitten that padded and purred on my lap,Now swipes at my face with the paw of a bear,I turn the other cheek and you lay into that,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Now swipes at my face with the paw of a bear,I turn the other cheek and you lay into that,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,I turn the other cheek and you lay into that,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,"O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O wake up, my love, my lover, wake up",,Across clinical benches with nothing to talk,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,Across clinical benches with nothing to talk,Breathing tea and biscuits and the Serenity Prayer,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Across clinical benches with nothing to talk,Breathing tea and biscuits and the Serenity Prayer,While the bones of our child crumble like chalk,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Breathing tea and biscuits and the Serenity Prayer,While the bones of our child crumble like chalk,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,While the bones of our child crumble like chalk,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,I remember a girl so bold and so bright,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,I remember a girl so bold and so bright,Loose-limbed and laughing and brazen and bare,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,I remember a girl so bold and so bright,Loose-limbed and laughing and brazen and bare,Sits gnawing her knuckles in the chemical light,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Loose-limbed and laughing and brazen and bare,Sits gnawing her knuckles in the chemical light,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Sits gnawing her knuckles in the chemical light,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,You come for me now with a cake that you’ve made,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,You come for me now with a cake that you’ve made,Ravaged avenger with a clip in your hair,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,You come for me now with a cake that you’ve made,Ravaged avenger with a clip in your hair,Full of glass and bleach and my old razor blades,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Ravaged avenger with a clip in your hair,Full of glass and bleach and my old razor blades,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Full of glass and bleach and my old razor blades,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,"O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O wake up, my love, my lover, wake up",,If they’d give me my clothes back then I could go home,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,If they’d give me my clothes back then I could go home,"From this fresh, this clean, antiseptic air",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,If they’d give me my clothes back then I could go home,"From this fresh, this clean, antiseptic air",Behind the locked gates an old donkey moans,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"From this fresh, this clean, antiseptic air",Behind the locked gates an old donkey moans,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Behind the locked gates an old donkey moans,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,Around the duck pond we grimly mope,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,Around the duck pond we grimly mope,Gloomily and mournfully we go round again,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Around the duck pond we grimly mope,Gloomily and mournfully we go round again,And one more doomed time and without much hope,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Gloomily and mournfully we go round again,And one more doomed time and without much hope,Going round and around to nowhere,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,And one more doomed time and without much hope,Going round and around to nowhere,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,Going round and around to nowhere,,From the balcony we watched the carnival band,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,From the balcony we watched the carnival band,The crack of the drum a little child did scare,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,From the balcony we watched the carnival band,The crack of the drum a little child did scare,I can still feel his tiny fingers pressed in my hand,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,The crack of the drum a little child did scare,I can still feel his tiny fingers pressed in my hand,O where do we go now but nowhere?,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,I can still feel his tiny fingers pressed in my hand,O where do we go now but nowhere?,,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,O where do we go now but nowhere?,,If I could relive one day of my life,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,If I could relive one day of my life,If I could relive just a single one,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,If I could relive one day of my life,If I could relive just a single one,"You on the balcony, my future wife",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,If I could relive just a single one,"You on the balcony, my future wife","O who could have known, but no one?",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"You on the balcony, my future wife","O who could have known, but no one?",,Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O who could have known, but no one?",,"O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",Nick Cave & The Bad Seeds
Where Do We Go Now But Nowhere,The Boatman's Call,"O wake up, my love, my lover, wake up","O wake up, my love, my lover, wake up",,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,,With a crooked smile,And a heart-shaped face,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,With a crooked smile,And a heart-shaped face,Comes from the West country,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,And a heart-shaped face,Comes from the West country,Where the birds sing bass,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Comes from the West country,Where the birds sing bass,She’s got a house-big heart,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Where the birds sing bass,She’s got a house-big heart,Where we all live,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,She’s got a house-big heart,Where we all live,And plead and counsel and forgive,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Where we all live,And plead and counsel and forgive,"Her widow’s peak, her lips I’ve kissed",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,And plead and counsel and forgive,"Her widow’s peak, her lips I’ve kissed",Her glove of bones at her wrist,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"Her widow’s peak, her lips I’ve kissed",Her glove of bones at her wrist,That I have held in my hand,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Her glove of bones at her wrist,That I have held in my hand,Her Spanish fly and her monkey gland,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,That I have held in my hand,Her Spanish fly and her monkey gland,Her Godly body and its fourteen stations,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Her Spanish fly and her monkey gland,Her Godly body and its fourteen stations,"That I have embraced, her palpitations",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Her Godly body and its fourteen stations,"That I have embraced, her palpitations","Her unborn baby crying, ‘Mummy’",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"That I have embraced, her palpitations","Her unborn baby crying, ‘Mummy’",Amongst the rubble of her body,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"Her unborn baby crying, ‘Mummy’",Amongst the rubble of her body,Her lovely lidded eyes I’ve sipped,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Amongst the rubble of her body,Her lovely lidded eyes I’ve sipped,"Her fingernails, all pink and chipped",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Her lovely lidded eyes I’ve sipped,"Her fingernails, all pink and chipped",Her accent which I’m told is ‘broad’,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"Her fingernails, all pink and chipped",Her accent which I’m told is ‘broad’,That I have heard and has been poured,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Her accent which I’m told is ‘broad’,That I have heard and has been poured,Into my human heart and filled me,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,That I have heard and has been poured,Into my human heart and filled me,"With love, up to the brim, and killed me",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,Into my human heart and filled me,"With love, up to the brim, and killed me",And rebuilt me back anew,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"With love, up to the brim, and killed me",And rebuilt me back anew,With something to look forward to,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,And rebuilt me back anew,With something to look forward to,"Well, who could ask much more than that?",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,With something to look forward to,"Well, who could ask much more than that?",A West country girl with a big fat cat,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,"Well, who could ask much more than that?",A West country girl with a big fat cat,That looks into her eyes of green,Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,A West country girl with a big fat cat,That looks into her eyes of green,"And meows, ‘He loves you’, then meows again",Nick Cave & The Bad Seeds
West Country Girl,The Boatman's Call,That looks into her eyes of green,"And meows, ‘He loves you’, then meows again",,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,,Last night my kisses,Were banked in black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Last night my kisses,Were banked in black hair,"And in my bed, my lover,",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Were banked in black hair,"And in my bed, my lover,",Her hair was midnight black,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"And in my bed, my lover,",Her hair was midnight black,And all her mystery dwelled,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Her hair was midnight black,And all her mystery dwelled,Within her black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,And all her mystery dwelled,Within her black hair,And her black hair framed,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Within her black hair,And her black hair framed,A happy heart-shaped face,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,And her black hair framed,A happy heart-shaped face,And heavy-hooded eyes,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,A happy heart-shaped face,And heavy-hooded eyes,Inside her black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,And heavy-hooded eyes,Inside her black hair,Shined at me from the depths,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Inside her black hair,Shined at me from the depths,Of her hair of deepest black,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Shined at me from the depths,Of her hair of deepest black,While my fingers pushed into,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Of her hair of deepest black,While my fingers pushed into,Her straight black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,While my fingers pushed into,Her straight black hair,Pulling her black hair back,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Her straight black hair,Pulling her black hair back,From her happy heart-shaped face,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Pulling her black hair back,From her happy heart-shaped face,"To kiss her milk-white throat,",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,From her happy heart-shaped face,"To kiss her milk-white throat,",A dark curtain of black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"To kiss her milk-white throat,",A dark curtain of black hair,"Smothered me, my lover",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,A dark curtain of black hair,"Smothered me, my lover",With her beautiful black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"Smothered me, my lover",With her beautiful black hair,The smell of it is heavy,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,With her beautiful black hair,The smell of it is heavy,It is charged with life,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,The smell of it is heavy,It is charged with life,On my fingers lingers the smell,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,It is charged with life,On my fingers lingers the smell,Of her deep black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,On my fingers lingers the smell,Of her deep black hair,"Full of all my whispered words,",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Of her deep black hair,"Full of all my whispered words,",Her black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"Full of all my whispered words,",Her black hair,"And wet with tears and goodbyes,",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Her black hair,"And wet with tears and goodbyes,",Her hair of deepest black,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"And wet with tears and goodbyes,",Her hair of deepest black,All my tears cried against,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Her hair of deepest black,All my tears cried against,Her milk-white throat,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,All my tears cried against,Her milk-white throat,Hidden behind the curtain,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Her milk-white throat,Hidden behind the curtain,Of her beautiful black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Hidden behind the curtain,Of her beautiful black hair,"As deep as ink and black,",Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Of her beautiful black hair,"As deep as ink and black,",Black as the deepest sea,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,"As deep as ink and black,",Black as the deepest sea,The smell of her black hair,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Black as the deepest sea,The smell of her black hair,Upon my pillow,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,The smell of her black hair,Upon my pillow,Where her head and all its,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Upon my pillow,Where her head and all its,Black hair did rest,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Where her head and all its,Black hair did rest,Today she took a train to the West,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Black hair did rest,Today she took a train to the West,Today she took a train to the West,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Today she took a train to the West,Today she took a train to the West,Today she took a train to the West,Nick Cave & The Bad Seeds
Black Hair,The Boatman's Call,Today she took a train to the West,Today she took a train to the West,,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,,"As they’re taking me down, my friend",And as they usher me off to my end,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"As they’re taking me down, my friend",And as they usher me off to my end,Will I bid you adieu?,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,And as they usher me off to my end,Will I bid you adieu?,Or will I be seeing you soon?,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Will I bid you adieu?,Or will I be seeing you soon?,If what they say around here is true,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Or will I be seeing you soon?,If what they say around here is true,Then we’ll meet again,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,If what they say around here is true,Then we’ll meet again,Me and you,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Then we’ll meet again,Me and you,,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Me and you,,"My time is at hand, my dove",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,,"My time is at hand, my dove",They’re gunna pass me to that house above,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"My time is at hand, my dove",They’re gunna pass me to that house above,"Is Heaven just for victims, dear?",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,They’re gunna pass me to that house above,"Is Heaven just for victims, dear?",Where only those in pain go?,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Is Heaven just for victims, dear?",Where only those in pain go?,Well it take two to tango,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Where only those in pain go?,Well it take two to tango,"We will meet again, my love",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Well it take two to tango,"We will meet again, my love",I know,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"We will meet again, my love",I know,,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,I know,,"If you’re in Heaven then you’ll forgive me, dear",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,,"If you’re in Heaven then you’ll forgive me, dear",Because that’s what they do up there,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"If you’re in Heaven then you’ll forgive me, dear",Because that’s what they do up there,"But if you’re in Hell, then what can I say",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Because that’s what they do up there,"But if you’re in Hell, then what can I say",You probably deserved it anyway,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"But if you’re in Hell, then what can I say",You probably deserved it anyway,I guess I’m gunna find out any day,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,You probably deserved it anyway,I guess I’m gunna find out any day,For we will meet again,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,I guess I’m gunna find out any day,For we will meet again,And there’ll be Hell to pay,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,For we will meet again,And there’ll be Hell to pay,,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,And there’ll be Hell to pay,,"Your face comes to me from the depths, dear",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,,"Your face comes to me from the depths, dear","Your silent mouth mouths, ‘Yes’, dear",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Your face comes to me from the depths, dear","Your silent mouth mouths, ‘Yes’, dear",Dark read and big with blood,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Your silent mouth mouths, ‘Yes’, dear",Dark read and big with blood,"They’re gunna shut me down, my love",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Dark read and big with blood,"They’re gunna shut me down, my love",They’re gunna launch me into the stars,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"They’re gunna shut me down, my love",They’re gunna launch me into the stars,"Well, all things come to pass",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,They’re gunna launch me into the stars,"Well, all things come to pass","Yeah, Glory Hallelujah",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Well, all things come to pass","Yeah, Glory Hallelujah",,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Yeah, Glory Hallelujah",,"This prayer is for you, my love",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,,"This prayer is for you, my love",Sent on the wings of a dove,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"This prayer is for you, my love",Sent on the wings of a dove,An idiot prayer of empty words,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,Sent on the wings of a dove,An idiot prayer of empty words,"Love, dear, is strictly for the birds",Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,An idiot prayer of empty words,"Love, dear, is strictly for the birds",We each get what we deserve,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,"Love, dear, is strictly for the birds",We each get what we deserve,My little snow white dove,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,We each get what we deserve,My little snow white dove,Rest assured,Nick Cave & The Bad Seeds
Idiot Prayer,The Boatman's Call,My little snow white dove,Rest assured,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,"For you, dear, I was born",For you I was raised up,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,"For you, dear, I was born",For you I was raised up,For you I’ve lived and for you I will die,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,For you I was raised up,For you I’ve lived and for you I will die,For you I am dying now,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,For you I’ve lived and for you I will die,For you I am dying now,You were my mad little lover,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,For you I am dying now,You were my mad little lover,In a world where everybody fucks everybody else over,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,You were my mad little lover,In a world where everybody fucks everybody else over,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,In a world where everybody fucks everybody else over,,You who are so,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,You who are so,Far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,You who are so,Far from me,So far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Far from me,So far from me,Way across some cold neurotic sea,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,So far from me,Way across some cold neurotic sea,Far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Way across some cold neurotic sea,Far from me,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Far from me,,I would talk to you of all manner of things,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,I would talk to you of all manner of things,With a smile you would reply,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,I would talk to you of all manner of things,With a smile you would reply,Then the sun would leave your pretty face,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,With a smile you would reply,Then the sun would leave your pretty face,And you’d retreat from the front of your eyes,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Then the sun would leave your pretty face,And you’d retreat from the front of your eyes,I keep hearing that you’re doing your best,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,And you’d retreat from the front of your eyes,I keep hearing that you’re doing your best,I hope your heart beats happy,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,I keep hearing that you’re doing your best,I hope your heart beats happy,In your infant breast,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,I hope your heart beats happy,In your infant breast,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,In your infant breast,,You are so far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,You are so far from me,Far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,You are so far from me,Far from me,Far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Far from me,Far from me,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Far from me,,There is no knowledge but I know it,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,There is no knowledge but I know it,There’s nothing to learn from that vacant voice,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,There is no knowledge but I know it,There’s nothing to learn from that vacant voice,That sails to me across the line,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,There’s nothing to learn from that vacant voice,That sails to me across the line,From the ridiculous to the sublime,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,That sails to me across the line,From the ridiculous to the sublime,It’s good to hear you’re doing so well,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,From the ridiculous to the sublime,It’s good to hear you’re doing so well,But really can’t you find somebody else that you can ring and tell?,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,It’s good to hear you’re doing so well,But really can’t you find somebody else that you can ring and tell?,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,But really can’t you find somebody else that you can ring and tell?,,Did you ever care for me?,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,Did you ever care for me?,Were you ever there for me? So far from me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Did you ever care for me?,Were you ever there for me? So far from me,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Were you ever there for me? So far from me,,You told me you’d stick by me,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,,You told me you’d stick by me,Through the thick and through the thin,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,You told me you’d stick by me,Through the thick and through the thin,Those were your very words,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Through the thick and through the thin,Those were your very words,My fair-weather friend,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,Those were your very words,My fair-weather friend,You were my brave-hearted lover,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,My fair-weather friend,You were my brave-hearted lover,At the first taste of trouble went running back to mother,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,You were my brave-hearted lover,At the first taste of trouble went running back to mother,,Nick Cave & The Bad Seeds
Far From Me,The Boatman's Call,At the first taste of trouble went running back to mother,,So far from me,Nick Cave & The Bad Seeds
