song,album,prev,lyric,next,artist,year
When I First Came To Town,Henry’s Dream,,O sweet Jesus,This really is the end,Nick Cave & The Bad Seeds,1992
When I First Came To Town,Henry’s Dream,O sweet Jesus,This really is the end,There is always one more town,Nick Cave & The Bad Seeds,1992
When I First Came To Town,Henry’s Dream,This really is the end,There is always one more town,A little further round the bend,Nick Cave & The Bad Seeds,1992
When I First Came To Town,Henry’s Dream,There is always one more town,A little further round the bend,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,Well the night was deep and the night was dark,And I was at the old dance-hall on the edge of town,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Well the night was deep and the night was dark,And I was at the old dance-hall on the edge of town,Some big ceremony was going down,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And I was at the old dance-hall on the edge of town,Some big ceremony was going down,"Dancers writhed and squirmed and then,",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Some big ceremony was going down,"Dancers writhed and squirmed and then,",Came apart and then writhed again,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Dancers writhed and squirmed and then,",Came apart and then writhed again,Like squirming flies on a pin,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Came apart and then writhed again,Like squirming flies on a pin,In the heat and in the din,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Like squirming flies on a pin,In the heat and in the din,"Yes, in the heat and in the din",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,In the heat and in the din,"Yes, in the heat and in the din",I fell to thinking about the brand new wife of mad John Finn,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Yes, in the heat and in the din",I fell to thinking about the brand new wife of mad John Finn,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,I fell to thinking about the brand new wife of mad John Finn,,"Well, midnite came and a clock did strike",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,"Well, midnite came and a clock did strike","And in she came, did John Finn’s wife",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Well, midnite came and a clock did strike","And in she came, did John Finn’s wife",With legs like scissors and butcher’s knives,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"And in she came, did John Finn’s wife",With legs like scissors and butcher’s knives,A tattooed breast and flaming eyes,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,With legs like scissors and butcher’s knives,A tattooed breast and flaming eyes,And a crimson carnation in her teeth,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,A tattooed breast and flaming eyes,And a crimson carnation in her teeth,Carving her way through the dance floor,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And a crimson carnation in her teeth,Carving her way through the dance floor,And I’m standing over by the bandstand,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Carving her way through the dance floor,And I’m standing over by the bandstand,Every eye gaping on John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And I’m standing over by the bandstand,Every eye gaping on John Finn’s wife,"Yeah, every eye gaping on John Finn’s wife",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Every eye gaping on John Finn’s wife,"Yeah, every eye gaping on John Finn’s wife",,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Yeah, every eye gaping on John Finn’s wife",,Now John Finn’s wife was something of a mystery,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,Now John Finn’s wife was something of a mystery,In a town where to share a sworn secret was a solemn duty,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Now John Finn’s wife was something of a mystery,In a town where to share a sworn secret was a solemn duty,I had brass knuckles and a bolo knife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,In a town where to share a sworn secret was a solemn duty,I had brass knuckles and a bolo knife,Over near the bandstand with John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,I had brass knuckles and a bolo knife,Over near the bandstand with John Finn’s wife,She got perfumed breasts and raven hair,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Over near the bandstand with John Finn’s wife,She got perfumed breasts and raven hair,Sprinkled with wedding confettis,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,She got perfumed breasts and raven hair,Sprinkled with wedding confettis,And a gang of garrotters were all giving me stares,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Sprinkled with wedding confettis,And a gang of garrotters were all giving me stares,"Armed, as they were, with machetes",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And a gang of garrotters were all giving me stares,"Armed, as they were, with machetes",And the night through the window was full of lights,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Armed, as they were, with machetes",And the night through the window was full of lights,Winking and a-watching at John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And the night through the window was full of lights,Winking and a-watching at John Finn’s wife,Winking and a-watching at John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Winking and a-watching at John Finn’s wife,Winking and a-watching at John Finn’s wife,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Winking and a-watching at John Finn’s wife,,"Next came the cops, all out on the town",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,"Next came the cops, all out on the town",But it don’t look like no trouble there,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"Next came the cops, all out on the town",But it don’t look like no trouble there,As they head for the bar in their lumpy suits,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,But it don’t look like no trouble there,As they head for the bar in their lumpy suits,And I slip my hand between the thighs of John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,As they head for the bar in their lumpy suits,And I slip my hand between the thighs of John Finn’s wife,"And they seemed to yawn awake, her thighs",Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And I slip my hand between the thighs of John Finn’s wife,"And they seemed to yawn awake, her thighs",It was a warm and very ferocious night,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,"And they seemed to yawn awake, her thighs",It was a warm and very ferocious night,The moon was full of blood and light,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,It was a warm and very ferocious night,The moon was full of blood and light,And my eyes grew small and my eyes grew tight,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,The moon was full of blood and light,And my eyes grew small and my eyes grew tight,As I plotted in the ear of John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And my eyes grew small and my eyes grew tight,As I plotted in the ear of John Finn’s wife,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,As I plotted in the ear of John Finn’s wife,,Enter John Finn in his shrunken suit,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,Enter John Finn in his shrunken suit,With his quick black eyes and black cheroot,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Enter John Finn in his shrunken suit,With his quick black eyes and black cheroot,With his filed-down teeth and a hobnail boot,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,With his quick black eyes and black cheroot,With his filed-down teeth and a hobnail boot,And his fists full of pistols in his pockets,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,With his filed-down teeth and a hobnail boot,And his fists full of pistols in his pockets,Aiming at me and aiming at his wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And his fists full of pistols in his pockets,Aiming at me and aiming at his wife,The band fall silent fearing for their lives,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Aiming at me and aiming at his wife,The band fall silent fearing for their lives,And with fear in my guts like tangled twine,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,The band fall silent fearing for their lives,And with fear in my guts like tangled twine,Cause all i got is brass knuckles and a bolo knife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And with fear in my guts like tangled twine,Cause all i got is brass knuckles and a bolo knife,And mad John Finn’s wife is all,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Cause all i got is brass knuckles and a bolo knife,And mad John Finn’s wife is all,And the three of us walk out of the hall,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And mad John Finn’s wife is all,And the three of us walk out of the hall,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And the three of us walk out of the hall,,Now the night bore down upon us all,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,Now the night bore down upon us all,You could hear the crickets in the thickets call,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Now the night bore down upon us all,You could hear the crickets in the thickets call,And the guns did flare and the guns did bawl,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,You could hear the crickets in the thickets call,And the guns did flare and the guns did bawl,And I planted my bolo knife in the neck,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And the guns did flare and the guns did bawl,And I planted my bolo knife in the neck,Of mad John Finn. I took his wretched life,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And I planted my bolo knife in the neck,Of mad John Finn. I took his wretched life,Now I’m over near the bandstand,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Of mad John Finn. I took his wretched life,Now I’m over near the bandstand,Every hand moving on John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Now I’m over near the bandstand,Every hand moving on John Finn’s wife,Every hand moving on John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Every hand moving on John Finn’s wife,Every hand moving on John Finn’s wife,,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Every hand moving on John Finn’s wife,,And John Finn’s wife,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,,And John Finn’s wife,Took all the flowers down,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And John Finn’s wife,Took all the flowers down,From her hair,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Took all the flowers down,From her hair,And threw them on the ground,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,From her hair,And threw them on the ground,And the flies did hum,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And threw them on the ground,And the flies did hum,And the flies did buzz around,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And the flies did hum,And the flies did buzz around,Poor John Finn,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,And the flies did buzz around,Poor John Finn,Lying dead upon the ground,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Poor John Finn,Lying dead upon the ground,Lying dead upon the ground,Nick Cave & The Bad Seeds,1992
John Finn’s Wife,Henry’s Dream,Lying dead upon the ground,Lying dead upon the ground,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,It was the dirty end of winter,Along the loom of the land,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,It was the dirty end of winter,Along the loom of the land,When I walked with sweet Sally,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Along the loom of the land,When I walked with sweet Sally,Hand upon hand,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,When I walked with sweet Sally,Hand upon hand,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Hand upon hand,,And the wind it bit bitter,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,And the wind it bit bitter,For a boy of no means,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And the wind it bit bitter,For a boy of no means,With no shoes on his feet,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,For a boy of no means,With no shoes on his feet,And a knife in his jeans,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,With no shoes on his feet,And a knife in his jeans,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And a knife in his jeans,,Along the loom of the land,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,Along the loom of the land,The mission bells peeled,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Along the loom of the land,The mission bells peeled,From the tower of Saint Mary’s,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,The mission bells peeled,From the tower of Saint Mary’s,Down to Reprobate Fields,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,From the tower of Saint Mary’s,Down to Reprobate Fields,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Down to Reprobate Fields,,And I saw that the world,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,And I saw that the world,Was all blessed and bright,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And I saw that the world,Was all blessed and bright,And Sally breathed softly,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Was all blessed and bright,And Sally breathed softly,In the majestic night,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And Sally breathed softly,In the majestic night,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,In the majestic night,,O baby please don’t cry,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Now go to sleep,,The elms and the poplars,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,The elms and the poplars,Were turning their backs,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,The elms and the poplars,Were turning their backs,Past the rumbling station,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Were turning their backs,Past the rumbling station,We followed the tracks,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Past the rumbling station,We followed the tracks,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,We followed the tracks,,We found an untrodden path,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,We found an untrodden path,And followed it down,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,We found an untrodden path,And followed it down,The moon in the sky,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And followed it down,The moon in the sky,Like a dislodged crown,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,The moon in the sky,Like a dislodged crown,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Like a dislodged crown,,My hands they burned,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,My hands they burned,In the folds of her coat,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,My hands they burned,In the folds of her coat,Breathing milky white air,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,In the folds of her coat,Breathing milky white air,From deep in her throat,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Breathing milky white air,From deep in her throat,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,From deep in her throat,,O baby please don’t cry,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Now go to sleep,,I told Sally in whispers,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,I told Sally in whispers,I’ll never bring you harm,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,I told Sally in whispers,I’ll never bring you harm,Her breast it was small,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,I’ll never bring you harm,Her breast it was small,And warm in my palm,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Her breast it was small,And warm in my palm,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And warm in my palm,,I told her the moon,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,I told her the moon,Was a magical thing,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,I told her the moon,Was a magical thing,That it shone gold in the winter,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Was a magical thing,That it shone gold in the winter,And silver in the spring,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,That it shone gold in the winter,And silver in the spring,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And silver in the spring,,And we walked and we walked,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,And we walked and we walked,Across the endless sands,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And we walked and we walked,Across the endless sands,Just me and my Sally,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Across the endless sands,Just me and my Sally,Along the loom of the land,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Just me and my Sally,Along the loom of the land,,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Along the loom of the land,,O baby please don’t cry,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,,O baby please don’t cry,And try to keep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,O baby please don’t cry,And try to keep,Your little head upon my shoulder,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,And try to keep,Your little head upon my shoulder,Now go to sleep,Nick Cave & The Bad Seeds,1992
Loom Of The Land,Henry’s Dream,Your little head upon my shoulder,Now go to sleep,,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,,I got a woman,She rules my house with an iron fist,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She rules my house with an iron fist,I got a woman,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She rules my house with an iron fist,I got a woman,She rules my house with an iron fist,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She rules my house with an iron fist,She screams out Jack the Ripper,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She rules my house with an iron fist,She screams out Jack the Ripper,Every time I try to give that girl a kiss,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She screams out Jack the Ripper,Every time I try to give that girl a kiss,,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,Every time I try to give that girl a kiss,,I got a woman,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,,I got a woman,She strikes me down with a fist of lead,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She strikes me down with a fist of lead,I got a woman,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She strikes me down with a fist of lead,I got a woman,She strikes me down with a hand of lead,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She strikes me down with a hand of lead,We bed in a bucket of butcher’s knives,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She strikes me down with a hand of lead,We bed in a bucket of butcher’s knives,I awake with a hatchet hanging over my head,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,We bed in a bucket of butcher’s knives,I awake with a hatchet hanging over my head,,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I awake with a hatchet hanging over my head,,Well you know the story of the viper,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,,Well you know the story of the viper,It’s long and lean with a poison tooth,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,Well you know the story of the viper,It’s long and lean with a poison tooth,"Yeah, you know the story of the viper",Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,It’s long and lean with a poison tooth,"Yeah, you know the story of the viper",It’s long and lean with a poison tooth,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,"Yeah, you know the story of the viper",It’s long and lean with a poison tooth,Well they’re hissing under the floorboards,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,It’s long and lean with a poison tooth,Well they’re hissing under the floorboards,Hanging down in bunches from my roof,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,Well they’re hissing under the floorboards,Hanging down in bunches from my roof,,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,Hanging down in bunches from my roof,,I got a woman,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,,I got a woman,She just hollers what she wants from where she is,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She just hollers what she wants from where she is,I got a woman,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She just hollers what she wants from where she is,I got a woman,She just hollers what she wants from where she’s at,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,I got a woman,She just hollers what she wants from where she’s at,She screams out Jack the Ripper,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She just hollers what she wants from where she’s at,She screams out Jack the Ripper,Every time I try to give that girl a kiss,Nick Cave & The Bad Seeds,1992
Jack The Ripper,Henry’s Dream,She screams out Jack the Ripper,Every time I try to give that girl a kiss,,Nick Cave & The Bad Seeds,1992
