song,album,prev,lyric,next,artist,year
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,We could comprehend our,condition by the moon,But they’ve ordered the moon not to shine,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,condition by the moon,But they’ve ordered the moon not to shine,"Still, I’m glad you’ve come along",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,But they’ve ordered the moon not to shine,"Still, I’m glad you’ve come along",I was worried out of my mind,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"Still, I’m glad you’ve come along",I was worried out of my mind,"Cause, they keep bringing out the dead",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,I was worried out of my mind,"Cause, they keep bringing out the dead",It’s easy just to look away,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"Cause, they keep bringing out the dead",It’s easy just to look away,"They’re bringing out the dead, now",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,It’s easy just to look away,"They’re bringing out the dead, now","And it’s been a long, strange day",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"They’re bringing out the dead, now","And it’s been a long, strange day",,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"And it’s been a long, strange day",,You can move up a little closer,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,,You can move up a little closer,I will throw a blanket over,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,You can move up a little closer,I will throw a blanket over,We can weigh all the tears in one hand,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,I will throw a blanket over,We can weigh all the tears in one hand,Against the laughter in the other,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,We can weigh all the tears in one hand,Against the laughter in the other,We could be hanging around here for centuries,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,Against the laughter in the other,We could be hanging around here for centuries,"Trying to make sense of this, my dear",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,We could be hanging around here for centuries,"Trying to make sense of this, my dear",While the planets try to get organised,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"Trying to make sense of this, my dear",While the planets try to get organised,Way above the stratosphere,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,While the planets try to get organised,Way above the stratosphere,"But they keep bringing out the dead, now",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,Way above the stratosphere,"But they keep bringing out the dead, now",It’s easy if we just walk away,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"But they keep bringing out the dead, now",It’s easy if we just walk away,"They keep bringing out the dead, now",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,It’s easy if we just walk away,"They keep bringing out the dead, now","It’s been a long, long day",Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"They keep bringing out the dead, now","It’s been a long, long day",,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,"It’s been a long, long day",,Look away,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,,Look away,Look away,Nick Cave & The Bad Seeds,2004
Messiah Ward,Abattoir Blues / The Lyre of Orpheus,Look away,Look away,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"The wintergreen, the juniper",The cornflower and the chicory,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"The wintergreen, the juniper",The cornflower and the chicory,All the words you said to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,The cornflower and the chicory,All the words you said to me,Still vibrating in the air,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,All the words you said to me,Still vibrating in the air,"The elm, the ash and the linden tree",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Still vibrating in the air,"The elm, the ash and the linden tree","The dark and deep, enchanted sea",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"The elm, the ash and the linden tree","The dark and deep, enchanted sea",The trembling moon and the stars unfurled,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"The dark and deep, enchanted sea",The trembling moon and the stars unfurled,"There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,The trembling moon and the stars unfurled,"There she goes, my beautiful world",,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",,"There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,There she goes again,,JohnWillmot penned his poetry,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,JohnWillmot penned his poetry,riddled with the pox,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,JohnWillmot penned his poetry,riddled with the pox,"Nabakov wrote on index cards,",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,riddled with the pox,"Nabakov wrote on index cards,","at a lectern, in his socks",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Nabakov wrote on index cards,","at a lectern, in his socks",St. John of the Cross did his best stuff,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"at a lectern, in his socks",St. John of the Cross did his best stuff,imprisoned in a box,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,St. John of the Cross did his best stuff,imprisoned in a box,And Johnny Thunders was half alive,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,imprisoned in a box,And Johnny Thunders was half alive,when he wrote Chinese Rocks,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,And Johnny Thunders was half alive,when he wrote Chinese Rocks,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,when he wrote Chinese Rocks,,"Well, me, I’m lying here, with nothing in my ears",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"Well, me, I’m lying here, with nothing in my ears","Me, I’m lying here, with nothing in my ears",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Well, me, I’m lying here, with nothing in my ears","Me, I’m lying here, with nothing in my ears","Me, I’m lying here, for what seems years",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Me, I’m lying here, with nothing in my ears","Me, I’m lying here, for what seems years",I’m just lying on my bed with nothing in my head,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Me, I’m lying here, for what seems years",I’m just lying on my bed with nothing in my head,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I’m just lying on my bed with nothing in my head,,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,,"There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,There she goes again,,Karl Marx squeezed his carbuncles,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Karl Marx squeezed his carbuncles,while writing Das Kapital,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Karl Marx squeezed his carbuncles,while writing Das Kapital,"And Gaugin, he buggered off, man,",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,while writing Das Kapital,"And Gaugin, he buggered off, man,",and went all tropical,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"And Gaugin, he buggered off, man,",and went all tropical,While Philip Larkin stuck it out,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,and went all tropical,While Philip Larkin stuck it out,in a library in Hull,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,While Philip Larkin stuck it out,in a library in Hull,And Dylan Thomas died drunk in,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,in a library in Hull,And Dylan Thomas died drunk in,St. Vincent’s hospital,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,And Dylan Thomas died drunk in,St. Vincent’s hospital,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,St. Vincent’s hospital,,I will kneel at your feet,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I will kneel at your feet,I will lie at your door,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will kneel at your feet,I will lie at your door,I will rock you to sleep,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will lie at your door,I will rock you to sleep,I will roll on the floor,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will rock you to sleep,I will roll on the floor,And I’ll ask for nothing,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will roll on the floor,And I’ll ask for nothing,Nothing in this life,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,And I’ll ask for nothing,Nothing in this life,I’ll ask for nothing,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Nothing in this life,I’ll ask for nothing,Give me ever-lasting life,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I’ll ask for nothing,Give me ever-lasting life,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Give me ever-lasting life,,I just want to move the world,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I just want to move the world,I just want to move the world,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move the world,I just want to move the world,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move the world,I just want to move,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move the world,I just want to move,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I just want to move,,"There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,There she goes again,,"So if you got a trumpet, get on your feet,",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"So if you got a trumpet, get on your feet,","brother, and blow it",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"So if you got a trumpet, get on your feet,","brother, and blow it","If you’ve got a field, that don’t yield,",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"brother, and blow it","If you’ve got a field, that don’t yield,",well get up and hoe it,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"If you’ve got a field, that don’t yield,",well get up and hoe it,I look at you and you look at me and,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,well get up and hoe it,I look at you and you look at me and,deep in our hearts know it,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I look at you and you look at me and,deep in our hearts know it,"That you weren’t much of a muse,",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,deep in our hearts know it,"That you weren’t much of a muse,",but then I weren’t much of a poet,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"That you weren’t much of a muse,",but then I weren’t much of a poet,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,but then I weren’t much of a poet,,I will be your slave,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,I will be your slave,I will peel you grapes,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will be your slave,I will peel you grapes,Up on your pedestal,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,I will peel you grapes,Up on your pedestal,With your ivory and apes,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Up on your pedestal,With your ivory and apes,With your book of ideas,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your ivory and apes,With your book of ideas,With your alchemy,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your book of ideas,With your alchemy,O Come on,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,With your alchemy,O Come on,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,O Come on,Send that stuff on down to me,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send that stuff on down to me,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send that stuff on down to me,Send it all around the world,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send that stuff on down to me,Send it all around the world,,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,Send it all around the world,,"Cause here she comes, my beautiful girl",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,,"Cause here she comes, my beautiful girl","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"Cause here she comes, my beautiful girl","There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world","There she goes, my beautiful world",Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world","There she goes, my beautiful world",There she goes again,Nick Cave & The Bad Seeds,2004
"There She Goes, My Beautiful World",Abattoir Blues / The Lyre of Orpheus,"There she goes, my beautiful world",There she goes again,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,I was just a boy when I sat down,To watch the news on TV,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I was just a boy when I sat down,To watch the news on TV,I saw some ordinary slaughter,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,To watch the news on TV,I saw some ordinary slaughter,I saw some routine atrocity,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I saw some ordinary slaughter,I saw some routine atrocity,"My father said, don’t look away",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I saw some routine atrocity,"My father said, don’t look away","You got to be strong, you got to be bold, now",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"My father said, don’t look away","You got to be strong, you got to be bold, now","He said, that in the end it is beauty",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You got to be strong, you got to be bold, now","He said, that in the end it is beauty","That is going to save the world, now",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"He said, that in the end it is beauty","That is going to save the world, now",,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"That is going to save the world, now",,And she moves among the sparrows,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,And she moves among the sparrows,And she floats upon the breeze,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she moves among the sparrows,And she floats upon the breeze,She moves among the flowers,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she floats upon the breeze,She moves among the flowers,She moves something deep inside of me,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the flowers,She moves something deep inside of me,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves something deep inside of me,,I was walking around the flower show like a leper,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,I was walking around the flower show like a leper,Coming down with some kind of nervous hysteria,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I was walking around the flower show like a leper,Coming down with some kind of nervous hysteria,"When I saw you standing there, green eyes, black hair",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Coming down with some kind of nervous hysteria,"When I saw you standing there, green eyes, black hair",Up against the pink and purple wisteria,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"When I saw you standing there, green eyes, black hair",Up against the pink and purple wisteria,"You said, hey, nature boy, are you looking at me",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Up against the pink and purple wisteria,"You said, hey, nature boy, are you looking at me",With some unrighteous intention?,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You said, hey, nature boy, are you looking at me",With some unrighteous intention?,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,With some unrighteous intention?,,"My knees went weak,",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,"My knees went weak,","I couldn’t speak, I was having thoughts",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"My knees went weak,","I couldn’t speak, I was having thoughts",That were not in my best interests to mention,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"I couldn’t speak, I was having thoughts",That were not in my best interests to mention,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,That were not in my best interests to mention,,And she moves among the flowers,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,And she moves among the flowers,And she floats upon the smoke,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she moves among the flowers,And she floats upon the smoke,She moves among the shadows,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And she floats upon the smoke,She moves among the shadows,She moves me with just one little look,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the shadows,She moves me with just one little look,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves me with just one little look,,You took me back to your place,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,You took me back to your place,And dressed me up in a deep sea diver’s suit,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,You took me back to your place,And dressed me up in a deep sea diver’s suit,"You played the patriot, you raised the flag",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And dressed me up in a deep sea diver’s suit,"You played the patriot, you raised the flag",And I stood at full salute,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You played the patriot, you raised the flag",And I stood at full salute,Later on we smoked a pipe that struck me dumb,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And I stood at full salute,Later on we smoked a pipe that struck me dumb,And made it impossible to speak,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Later on we smoked a pipe that struck me dumb,And made it impossible to speak,"As you closed in, in slow motion,",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And made it impossible to speak,"As you closed in, in slow motion,","Quoting Sappho, in the original Greek",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"As you closed in, in slow motion,","Quoting Sappho, in the original Greek",,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"Quoting Sappho, in the original Greek",,She moves among the shadows,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,She moves among the shadows,She floats upon the breeze,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the shadows,She floats upon the breeze,She moves among the candles,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She floats upon the breeze,She moves among the candles,And we moved through the days,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,She moves among the candles,And we moved through the days,and through the years,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,And we moved through the days,and through the years,,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,and through the years,,"Years passed by, we were walking by the sea",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,,"Years passed by, we were walking by the sea",Half delirious,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"Years passed by, we were walking by the sea",Half delirious,"You smiled at me and said, Babe",Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,Half delirious,"You smiled at me and said, Babe",I think this thing is getting kind of serious,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,"You smiled at me and said, Babe",I think this thing is getting kind of serious,You pointed at something and said,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,I think this thing is getting kind of serious,You pointed at something and said,Have you ever seen such a beautiful thing?,Nick Cave & The Bad Seeds,2004
Nature Boy,Abattoir Blues / The Lyre of Orpheus,You pointed at something and said,Have you ever seen such a beautiful thing?,It was then that I broke down,Nick Cave & The Bad Seeds,2004
