song,album,prev,lyric,next,artist,year
I Need You,Skeleton Tree,Falling in,And the long black cars waiting round,I will miss you when you’re gone,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,And the long black cars waiting round,I will miss you when you’re gone,I’ll miss you when you’re gone,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I will miss you when you’re gone,I’ll miss you when you’re gone,Away forever,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I’ll miss you when you’re gone,Away forever,Cause nothing really matters,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Away forever,Cause nothing really matters,I thought I knew better. So much better,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Cause nothing really matters,I thought I knew better. So much better,And I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I thought I knew better. So much better,And I need you,I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,And I need you,I need you,Cause nothing really matters,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need you,Cause nothing really matters,O that night we wrecked like a train,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Cause nothing really matters,O that night we wrecked like a train,Purring cars,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,O that night we wrecked like a train,Purring cars,In the pouring rain,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Purring cars,In the pouring rain,Never felt right about it,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,In the pouring rain,Never felt right about it,Never again,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Never felt right about it,Never again,Cause nothing really matters,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Never again,Cause nothing really matters,Cause nothing really matters anymore,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Cause nothing really matters,Cause nothing really matters anymore,Not even today,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Cause nothing really matters anymore,Not even today,No matter how hard I try,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Not even today,No matter how hard I try,When you’re standing in the aisle,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,No matter how hard I try,When you’re standing in the aisle,And baby,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,When you’re standing in the aisle,And baby,Nothing,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,And baby,Nothing,Nothing,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Nothing,Nothing,Nothing,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Nothing,Nothing,I need,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Nothing,I need,I need,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need,I need,I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need,I need you,I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need you,I need you,I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need you,I need you,Just breathe,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,I need you,Just breathe,Just breathe,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Just breathe,Just breathe,I need you,Nick Cave & The Bad Seeds,2016
I Need You,Skeleton Tree,Just breathe,I need you,,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,,"Let us go now, my one true love","Call the gasman, cut the power out",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Let us go now, my one true love","Call the gasman, cut the power out","We can set out, we can set out for the distant skies",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Call the gasman, cut the power out","We can set out, we can set out for the distant skies","Watch the sun, watch it rising in your eyes",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"We can set out, we can set out for the distant skies","Watch the sun, watch it rising in your eyes",,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Watch the sun, watch it rising in your eyes",,"Let us go now, my darling companion",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,,"Let us go now, my darling companion",Set out for the distant skies,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Let us go now, my darling companion",Set out for the distant skies,"See the sun, see it rising",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,Set out for the distant skies,"See the sun, see it rising","See it rising, rising in your eyes",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"See the sun, see it rising","See it rising, rising in your eyes",,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"See it rising, rising in your eyes",,They told us our gods would outlive us,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,,They told us our gods would outlive us,They told us our dreams would outlive us,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,They told us our gods would outlive us,They told us our dreams would outlive us,They told us our gods would outlive us,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,They told us our dreams would outlive us,They told us our gods would outlive us,But they lied,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,They told us our gods would outlive us,But they lied,,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,But they lied,,"Let us go now, my only companion",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,,"Let us go now, my only companion",Set out for the distant skies,Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Let us go now, my only companion",Set out for the distant skies,"Soon the children will be rising, will be rising",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,Set out for the distant skies,"Soon the children will be rising, will be rising","This is not for our eyes""",Nick Cave & The Bad Seeds,2016
Distant Sky,Skeleton Tree,"Soon the children will be rising, will be rising",,,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,,Sunday morning,Skeleton tree,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Sunday morning,Skeleton tree,Well nothing is for free,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Skeleton tree,Well nothing is for free,In the window,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Well nothing is for free,In the window,A candle,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,In the window,A candle,Well maybe you can see,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,A candle,Well maybe you can see,Falling leaves,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Well maybe you can see,Falling leaves,Thrown,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Falling leaves,Thrown,Across the sky,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Thrown,Across the sky,A jittery TV,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Across the sky,A jittery TV,Glowing white like fire,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,A jittery TV,Glowing white like fire,Nothing is for free,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Glowing white like fire,Nothing is for free,I call out I call out,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Nothing is for free,I call out I call out,,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,I call out I call out,,Right across the sea,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,,Right across the sea,But the echo comes back empty,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Right across the sea,But the echo comes back empty,Nothing is for free,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,But the echo comes back empty,Nothing is for free,,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Nothing is for free,,Sunday morning,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,,Sunday morning,Skeleton tree,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Sunday morning,Skeleton tree,Pressed against the sky,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Skeleton tree,Pressed against the sky,A jittery TV,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Pressed against the sky,A jittery TV,Glowing white,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,A jittery TV,Glowing white,Like fire,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Glowing white,Like fire,I call out I call out,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Like fire,I call out I call out,Right across the sea,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,I call out I call out,Right across the sea,I call out I call out,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Right across the sea,I call out I call out,Nothing is for free,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,I call out I call out,Nothing is for free,,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,Nothing is for free,,And it’s all right now,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,,And it’s all right now,And it’s all right now,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,And it’s all right now,And it’s all right now,And it’s all right now,Nick Cave & The Bad Seeds,2016
Skeleton Tree,Skeleton Tree,And it’s all right now,And it’s all right now,,Nick Cave & The Bad Seeds,2016
