song,album,prev,lyric,next,artist,year
Lay Me Low,Let Love In,And you wanna know when,Then do it now,Don’t care how Do it any old how,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Then do it now,Don’t care how Do it any old how,Take my hand Make a stand,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Don’t care how Do it any old how,Take my hand Make a stand,And blow it all to hell,Nick Cave & The Bad Seeds,1994
Lay Me Low,Let Love In,Take my hand Make a stand,And blow it all to hell,,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,,Onward! And Onward! And Onward I go,Where no man before could be bothered to go,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Onward! And Onward! And Onward I go,Where no man before could be bothered to go,Till the soles of my shoes are shot full of holes,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Where no man before could be bothered to go,Till the soles of my shoes are shot full of holes,And it’s all downhill with a bullet,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Till the soles of my shoes are shot full of holes,And it’s all downhill with a bullet,This ramblin’ and rovin’ has taken it’s course,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And it’s all downhill with a bullet,This ramblin’ and rovin’ has taken it’s course,I’m grazing with the dinosaurs and the dear old horses,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,This ramblin’ and rovin’ has taken it’s course,I’m grazing with the dinosaurs and the dear old horses,And the city streets crack and a great hole forces,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,I’m grazing with the dinosaurs and the dear old horses,And the city streets crack and a great hole forces,"Me down with my soapbox, my pulpit",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And the city streets crack and a great hole forces,"Me down with my soapbox, my pulpit",The theatre ceiling is silver star-spangled,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Me down with my soapbox, my pulpit",The theatre ceiling is silver star-spangled,And the coins in my pocket go jingle-jangle,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,The theatre ceiling is silver star-spangled,And the coins in my pocket go jingle-jangle,,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,,Do you love me?,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,,Do you love me?,There’s a man in the theatre with girlish eyes,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Do you love me?,There’s a man in the theatre with girlish eyes,Who’s holding my childhood to ransom,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,There’s a man in the theatre with girlish eyes,Who’s holding my childhood to ransom,"On the screen there’s a death,",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Who’s holding my childhood to ransom,"On the screen there’s a death,",There’s a rustle of cloth,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"On the screen there’s a death,",There’s a rustle of cloth,And a sickly voice calling me handsome,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,There’s a rustle of cloth,And a sickly voice calling me handsome,There’s a man in the theatre with sly girlish eyes,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And a sickly voice calling me handsome,There’s a man in the theatre with sly girlish eyes,"On the screen there’s an ape, a gorilla",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,There’s a man in the theatre with sly girlish eyes,"On the screen there’s an ape, a gorilla","There’s a groan, there’s a cough, there’s a rustle of cloth",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"On the screen there’s an ape, a gorilla","There’s a groan, there’s a cough, there’s a rustle of cloth",And a voice that stinks of death and vanilla,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"There’s a groan, there’s a cough, there’s a rustle of cloth",And a voice that stinks of death and vanilla,"This is a secret, mauled and mangled",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And a voice that stinks of death and vanilla,"This is a secret, mauled and mangled",And the coins in my pocket go jingle-jangle,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"This is a secret, mauled and mangled",And the coins in my pocket go jingle-jangle,,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,,Do you love me?,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,,Do you love me?,The walls of the ceiling are painted in blood,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Do you love me?,The walls of the ceiling are painted in blood,"The lights go down, the red curtains come apart",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,The walls of the ceiling are painted in blood,"The lights go down, the red curtains come apart",The room is full of smoke and dialogue I know by heart,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"The lights go down, the red curtains come apart",The room is full of smoke and dialogue I know by heart,And the coins in my pocket go jingle-jangle,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,The room is full of smoke and dialogue I know by heart,And the coins in my pocket go jingle-jangle,As the great screen cracked and popped,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And the coins in my pocket go jingle-jangle,As the great screen cracked and popped,The clock of my boyhood was wound down and stopped,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,As the great screen cracked and popped,The clock of my boyhood was wound down and stopped,And my handsome little body oddly propped,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,The clock of my boyhood was wound down and stopped,And my handsome little body oddly propped,And my trousers right down to my ankles,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And my handsome little body oddly propped,And my trousers right down to my ankles,"Yes, it’s on onward! And upward!",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And my trousers right down to my ankles,"Yes, it’s on onward! And upward!",And I’m off to find love,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Yes, it’s on onward! And upward!",And I’m off to find love,"Do you love me? If you do, I’m thankful",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,And I’m off to find love,"Do you love me? If you do, I’m thankful",,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Do you love me? If you do, I’m thankful",,Do you love me?,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,,Do you love me?,This city is an ogre squatting by the river,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Do you love me?,This city is an ogre squatting by the river,"It gives life but it takes it away, my youth",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,This city is an ogre squatting by the river,"It gives life but it takes it away, my youth",There comes a time when you just cannot deliver,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"It gives life but it takes it away, my youth",There comes a time when you just cannot deliver,This is a fact. This is a s tone cold truth.,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,There comes a time when you just cannot deliver,This is a fact. This is a s tone cold truth.,"Do you love me? I love you, handsome",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,This is a fact. This is a s tone cold truth.,"Do you love me? I love you, handsome",But do you love me?,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Do you love me? I love you, handsome",But do you love me?,"Yes, I love you, you are handsome",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,But do you love me?,"Yes, I love you, you are handsome","Amongst the cogs and the wires, my youth",Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Yes, I love you, you are handsome","Amongst the cogs and the wires, my youth",Vanilla breath and handsome apes with girlish eyes,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,"Amongst the cogs and the wires, my youth",Vanilla breath and handsome apes with girlish eyes,Dreams that roam between truth and untruth,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Vanilla breath and handsome apes with girlish eyes,Dreams that roam between truth and untruth,Memories that become monstrous lies,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Dreams that roam between truth and untruth,Memories that become monstrous lies,So onward! And Onward! And Onward I go!,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Memories that become monstrous lies,So onward! And Onward! And Onward I go!,Onward! And Upward! And I’m off to find love,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,So onward! And Onward! And Onward I go!,Onward! And Upward! And I’m off to find love,With blue-black bracelets on my wrists and ankles,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,Onward! And Upward! And I’m off to find love,With blue-black bracelets on my wrists and ankles,And the coins in my pocket go jingle-jangle,Nick Cave & The Bad Seeds,1994
Do You Love Me? (Part 2),Let Love In,With blue-black bracelets on my wrists and ankles,And the coins in my pocket go jingle-jangle,,Nick Cave & The Bad Seeds,1994
