song,album,prev,lyric,next,artist,year
Lavender Fields,Carnage,Sometimes I see a pale bird,Wheeling in the sky,But that is just a feeling,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,Wheeling in the sky,But that is just a feeling,A feeling when you die,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,But that is just a feeling,A feeling when you die,,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,A feeling when you die,,We don’t ask who,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,,We don’t ask who,We don’t ask why,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask who,We don’t ask why,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask why,There is a kingdom in the sky,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,There is a kingdom in the sky,There is a kingdom in the sky,We walk and walk,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,There is a kingdom in the sky,We walk and walk,Across the hills,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We walk and walk,Across the hills,We walk and walk,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,Across the hills,We walk and walk,Through lavender hills,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We walk and walk,Through lavender hills,We don’t ask when,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,Through lavender hills,We don’t ask when,We don’t ask why,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask when,We don’t ask why,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask why,There is a kingdom in the sky,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,There is a kingdom in the sky,There is a kingdom in the sky,Where did they go?,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,There is a kingdom in the sky,Where did they go?,Where did they hide?,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,Where did they go?,Where did they hide?,We don’t ask who,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,Where did they hide?,We don’t ask who,We don’t ask why,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask who,We don’t ask why,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,We don’t ask why,There is a kingdom in the sky,There is a kingdom in the sky,Nick Cave & Warren Ellis,2021
Lavender Fields,Carnage,There is a kingdom in the sky,There is a kingdom in the sky,,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,,"The moon in the night sky, with pale eyes",And pale skin and long hair covering her naked body,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,"The moon in the night sky, with pale eyes",And pale skin and long hair covering her naked body,And sometimes she’s laughing and sometimes she’s crying,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And pale skin and long hair covering her naked body,And sometimes she’s laughing and sometimes she’s crying,And sometimes the moon is talking to nobody,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And sometimes she’s laughing and sometimes she’s crying,And sometimes the moon is talking to nobody,And there’s a madness in her and a madness in me,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And sometimes the moon is talking to nobody,And there’s a madness in her and a madness in me,And together it forms a kind of sanity,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And there’s a madness in her and a madness in me,And together it forms a kind of sanity,(Oh baby don’t leave me),Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And together it forms a kind of sanity,(Oh baby don’t leave me),We drove through the hills with the moon in our eyes,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,(Oh baby don’t leave me),We drove through the hills with the moon in our eyes,We bought a house in the country,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,We drove through the hills with the moon in our eyes,We bought a house in the country,Where we could lose our minds,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,We bought a house in the country,Where we could lose our minds,The moon is a girl with tears in her eyes,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Where we could lose our minds,The moon is a girl with tears in her eyes,Who is throwing her bags in the back of the car,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,The moon is a girl with tears in her eyes,Who is throwing her bags in the back of the car,(I am not even remotely surprised),Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Who is throwing her bags in the back of the car,(I am not even remotely surprised),"And waving goodbye, she is waving goodbye",Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,(I am not even remotely surprised),"And waving goodbye, she is waving goodbye",The moon is a girl with the sun in her eyes,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,"And waving goodbye, she is waving goodbye",The moon is a girl with the sun in her eyes,,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,The moon is a girl with the sun in her eyes,,Oh yeah,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,,Oh yeah,,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Oh yeah,,Everywhere you are I am,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,,Everywhere you are I am,And everywhere you are I will hold your hand again,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Everywhere you are I am,And everywhere you are I will hold your hand again,"Only you are beautiful, only you are true",Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And everywhere you are I will hold your hand again,"Only you are beautiful, only you are true",I don’t care what they are saying,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,"Only you are beautiful, only you are true",I don’t care what they are saying,They can scream their fucking faces blue again,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,I don’t care what they are saying,They can scream their fucking faces blue again,I will be all alone when you are gone,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,They can scream their fucking faces blue again,I will be all alone when you are gone,All alone when you are gone,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,I will be all alone when you are gone,All alone when you are gone,And I will not make a single sound,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,All alone when you are gone,And I will not make a single sound,Not make a single sound,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And I will not make a single sound,Not make a single sound,Not make a single sound,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Not make a single sound,Not make a single sound,But come softly crashing down,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Not make a single sound,But come softly crashing down,Come softly crashing down,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,But come softly crashing down,Come softly crashing down,Come softly crashing down,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Come softly crashing down,Come softly crashing down,My pieces scattered all around,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Come softly crashing down,My pieces scattered all around,Scattered around,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,My pieces scattered all around,Scattered around,Scattered around,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Scattered around,Scattered around,Toppled on the shattered ground,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Scattered around,Toppled on the shattered ground,On the shattered ground,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Toppled on the shattered ground,On the shattered ground,,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,On the shattered ground,,And you’re waving goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,,And you’re waving goodbye,She is waving goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,And you’re waving goodbye,She is waving goodbye,The moon is a girl with the sun in her eyes,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,She is waving goodbye,The moon is a girl with the sun in her eyes,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,The moon is a girl with the sun in her eyes,Goodbye,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Goodbye,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Goodbye,Oh baby,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Oh baby,Oh baby,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Oh baby,Oh baby,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Oh baby,Goodbye,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Goodbye,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Goodbye,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Goodbye,Oh baby,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Goodbye,Oh baby,Goodbye,Nick Cave & Warren Ellis,2021
Shattered Ground,Carnage,Oh baby,Goodbye,,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,,What am I to believe?,I’m the balcony man,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,What am I to believe?,I’m the balcony man,Where everything is ordinary until it is not,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,I’m the balcony man,Where everything is ordinary until it is not,I’m the balcony man,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Where everything is ordinary until it is not,I’m the balcony man,I am two hundred pounds of packed ice,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,I’m the balcony man,I am two hundred pounds of packed ice,Sitting on a chair and in the morning sun,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,I am two hundred pounds of packed ice,Sitting on a chair and in the morning sun,Putting on my tap dancing shoes,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Sitting on a chair and in the morning sun,Putting on my tap dancing shoes,Oh my lap dancing shoes,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Putting on my tap dancing shoes,Oh my lap dancing shoes,In the morning sun,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Oh my lap dancing shoes,In the morning sun,,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,In the morning sun,,"I am the balcony man, I’m Fred Astaire",Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,,"I am the balcony man, I’m Fred Astaire",You think you have a plan until I hit the stairs,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,"I am the balcony man, I’m Fred Astaire",You think you have a plan until I hit the stairs,I’m two hundred pound bag of blood and bone,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,You think you have a plan until I hit the stairs,I’m two hundred pound bag of blood and bone,Leaking on your favourite chair,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,I’m two hundred pound bag of blood and bone,Leaking on your favourite chair,As I put on my lap dancing shoes,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Leaking on your favourite chair,As I put on my lap dancing shoes,In the morning sun,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,As I put on my lap dancing shoes,In the morning sun,And this morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,In the morning sun,And this morning is amazing and so are you,This morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,And this morning is amazing and so are you,This morning is amazing and so are you,This morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,This morning is amazing and so are you,This morning is amazing and so are you,In the morning sun,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,This morning is amazing and so are you,In the morning sun,,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,In the morning sun,,"What am I to think on this balcony, Fred?",Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,,"What am I to think on this balcony, Fred?",Where everything is amazing that stays in bed,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,"What am I to think on this balcony, Fred?",Where everything is amazing that stays in bed,I’m a two hundred pound octopus under a sheet,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Where everything is amazing that stays in bed,I’m a two hundred pound octopus under a sheet,Dancing round your world with my hands and feet,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,I’m a two hundred pound octopus under a sheet,Dancing round your world with my hands and feet,And this much I know to be true,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,Dancing round your world with my hands and feet,And this much I know to be true,"Yeah, this much I know to be true",Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,And this much I know to be true,"Yeah, this much I know to be true",And this much I know to be true,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,"Yeah, this much I know to be true",And this much I know to be true,"Yeah, this much I know to be true",Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,And this much I know to be true,"Yeah, this much I know to be true",This morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,"Yeah, this much I know to be true",This morning is amazing and so are you,This morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,This morning is amazing and so are you,This morning is amazing and so are you,This morning is amazing and so are you,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,This morning is amazing and so are you,This morning is amazing and so are you,You are languid and lovely and lazy,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,This morning is amazing and so are you,You are languid and lovely and lazy,And what doesn’t kill you just makes you crazier,Nick Cave & Warren Ellis,2021
Balcony Man,Carnage,You are languid and lovely and lazy,And what doesn’t kill you just makes you crazier,,Nick Cave & Warren Ellis,2021
